R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
488.293,-41.029,-114.075,-14.975,6.640,2.724,-10.975,1.398,-4.589,2.971,-4.966,5.051,-3.191
488.303,-53.318,-115.014,-10.893,5.083,1.724,-11.799,-0.182,-5.073,1.503,-5.373,3.935,-3.663
488.314,-65.478,-116.865,-4.818,5.142,0.607,-12.256,-1.571,-5.619,-0.066,-5.875,2.728,-4.155
488.324,-75.683,-116.613,-0.506,3.224,0.422,-13.128,-2.731,-6.069,-1.584,-6.240,1.505,-4.612
488.335,-82.084,-117.272,-3.143,3.133,-1.863,-13.781,-3.777,-6.550,-2.902,-6.602,0.294,-5.060
488.345,-85.527,-117.351,-5.596,5.188,-2.979,-13.882,-4.769,-6.941,-4.019,-6.961,-0.883,-5.500
488.356,-88.970,-116.563,-6.254,5.349,-3.839,-14.246,-5.755,-7.183,-5.028,-7.243,-1.996,-5.873
488.366,-94.093,-116.888,-4.210,4.272,-3.845,-15.120,-6.894,-7.551,-6.259,-7.570,-3.130,-6.233
488.376,-93.962,-116.581,-3.109,4.146,-5.019,-15.583,-7.642,-7.856,-7.170,-7.837,-4.203,-6.571
488.386,-92.680,-114.800,-3.284,3.331,-5.271,-15.211,-8.308,-8.095,-7.972,-8.025,-5.219,-6.900
488.397,-89.051,-114.029,-4.171,3.421,-6.709,-15.088,-8.898,-8.356,-8.659,-8.213,-6.146,-7.200
488.407,-81.877,-112.739,-6.833,3.984,-8.743,-14.904,-9.423,-8.607,-9.183,-8.441,-6.995,-7.496
488.418,-70.103,-108.917,-10.408,4.296,-9.819,-14.779,-9.752,-8.678,-9.364,-8.513,-7.722,-7.748
488.429,-57.350,-107.183,-10.331,5.807,-9.835,-14.305,-10.057,-8.792,-9.432,-8.637,-8.322,-7.946
488.439,-46.406,-107.229,-5.956,8.588,-8.897,-13.581,-10.130,-8.856,-9.473,-8.843,-8.795,-8.111
488.450,-29.432,-103.034,-2.424,10.889,-7.565,-12.826,-9.632,-8.613,-9.156,-8.819,-9.087,-8.206
488.460,-10.162,-96.965,-1.179,9.445,-6.692,-12.401,-8.742,-8.203,-8.482,-8.554,-9.130,-8.186
488.471,8.727,-91.749,1.223,8.431,-5.178,-12.084,-7.673,-7.833,-7.666,-8.236,-8.938,-8.073
488.481,25.985,-88.977,1.473,8.085,-4.019,-11.623,-6.459,-7.469,-6.718,-7.952,-8.525,-7.908
488.492,43.806,-81.361,0.259,3.471,-3.039,-11.654,-5.137,-6.952,-5.564,-7.400,-7.912,-7.670
488.502,60.402,-72.866,1.357,-2.418,-1.637,-12.184,-3.821,-6.698,-4.347,-6.809,-7.129,-7.400
488.513,75.276,-66.410,4.125,-3.284,0.372,-11.945,-2.295,-6.613,-3.034,-6.296,-6.177,-7.127
488.523,94.464,-59.593,7.005,-1.828,2.540,-11.593,-0.339,-6.399,-1.382,-5.822,-5.042,-6.854
488.534,109.434,-53.537,0.107,0.181,3.925,-11.133,1.470,-5.986,0.351,-5.305,-3.721,-6.545
488.545,122.768,-49.663,-3.953,0.344,4.817,-10.584,3.007,-5.659,2.051,-4.910,-2.346,-6.227
488.555,131.499,-46.127,-4.376,2.601,5.658,-9.268,4.243,-5.294,3.542,-4.522,-0.967,-5.888
488.566,137.277,-41.525,-0.879,4.725,7.468,-8.187,5.522,-4.701,4.902,-4.077,0.404,-5.506
488.576,139.999,-32.281,-0.086,1.376,8.601,-7.426,6.800,-3.937,6.112,-3.402,1.750,-5.056
488.587,140.814,-24.703,-1.214,-2.079,9.322,-7.580,7.899,-3.364,7.228,-2.661,3.057,-4.541
488.597,141.757,-17.620,1.127,-0.547,11.330,-6.785,8.964,-2.780,8.288,-1.956,4.313,-4.005
488.607,142.029,-6.972,2.546,-0.271,12.244,-5.849,10.058,-1.979,9.234,-1.147,5.476,-3.430
488.618,141.312,2.240,-5.151,-1.659,12.099,-4.941,10.890,-1.196,10.172,-0.287,6.617,-2.783
488.628,141.515,11.820,-7.155,1.500,12.130,-3.285,11.496,-0.305,11.076,0.601,7.654,-2.084
488.638,137.877,23.081,-4.607,3.927,12.773,-1.994,11.931,0.777,11.681,1.539,8.557,-1.319
488.648,131.554,35.546,-5.388,2.793,12.329,-1.126,12.207,1.990,12.062,2.631,9.325,-0.455
488.658,121.311,47.423,-3.857,0.911,12.199,-0.040,12.263,3.250,12.257,3.853,9.977,0.517
488.670,107.303,65.275,-1.977,-0.910,10.908,1.605,12.215,4.733,12.148,5.412,10.449,1.751
488.680,95.569,75.300,-0.429,-1.264,11.792,3.047,12.135,5.901,11.999,6.687,10.799,2.871
488.690,83.845,83.133,3.259,-0.577,12.588,4.677,12.009,7.076,11.711,7.864,11.044,4.026
488.701,70.082,90.691,3.754,-2.951,12.223,5.627,11.867,8.257,11.288,9.108,11.177,5.181
488.711,57.561,100.143,0.815,-3.160,10.563,6.934,11.621,9.462,10.933,10.450,11.216,6.358
488.721,46.557,104.506,-0.241,-3.013,10.021,8.245,11.152,10.445,10.494,11.545,11.135,7.502
488.732,33.127,103.121,0.568,0.490,9.465,9.500,10.477,11.343,9.832,12.391,10.931,8.638
488.742,18.207,100.642,1.986,0.444,9.982,10.195,9.695,12.189,8.984,13.110,10.589,9.654
488.752,9.531,99.863,-1.745,-0.498,9.212,11.241,9.053,13.042,8.337,13.937,10.153,10.620
488.762,-0.796,96.322,-2.368,-0.105,8.573,12.002,8.067,13.748,7.560,14.580,9.621,11.546
488.773,-11.822,90.104,1.919,-3.341,8.533,11.815,7.094,14.128,6.561,15.015,8.980,12.372
488.783,-16.262,83.869,-0.068,-0.897,7.681,12.010,6.468,14.470,5.844,15.341,8.319,13.033
488.795,-25.871,71.636,-2.643,1.279,6.038,12.474,5.338,14.542,4.858,15.359,7.440,13.547
488.806,-30.581,58.646,-3.000,-0.260,4.922,11.339,4.281,14.506,3.946,15.190,6.505,13.888
488.818,-37.477,44.521,-5.115,0.203,3.174,11.400,3.113,14.155,2.949,14.889,5.523,14.056
488.830,-40.362,28.902,-6.887,-0.017,1.761,11.586,1.908,13.718,1.985,14.342,4.483,14.037
488.842,-44.378,14.832,-8.961,0.029,0.115,11.460,0.580,13.073,0.929,13.734,3.395,13.855
488.853,-48.819,5.555,-4.650,-4.506,-0.416,10.663,-0.692,12.436,-0.207,13.117,2.275,13.525
488.865,-54.078,-3.213,-2.437,-14.702,-1.304,8.338,-1.740,11.330,-1.342,12.470,1.168,13.039
488.877,-59.233,-11.852,-0.581,-16.162,-1.458,7.451,-2.702,9.828,-2.431,11.546,0.086,12.317
488.888,-64.052,-17.060,-1.607,-20.533,-2.403,6.231,-3.468,8.311,-3.410,10.529,-0.946,11.393
488.900,-70.646,-22.958,-4.428,-23.754,-3.620,3.876,-4.547,6.397,-4.436,9.265,-1.980,10.259
488.912,-75.903,-23.905,-5.487,-17.521,-4.512,3.459,-5.689,4.868,-5.477,8.003,-3.068,9.001
488.924,-78.802,-26.111,-7.103,-14.926,-4.925,3.464,-6.811,3.620,-6.494,6.671,-4.153,7.730
488.936,-87.431,-30.633,-7.337,-12.783,-6.414,2.992,-8.265,2.422,-7.793,5.332,-5.310,6.484
488.947,-93.179,-32.861,-3.147,-6.154,-6.983,3.436,-9.454,1.571,-8.996,4.100,-6.483,5.299
488.959,-94.762,-30.118,-1.839,-2.801,-8.005,3.770,-10.369,1.197,-10.068,3.175,-7.605,4.273
488.971,-92.690,-24.641,-7.912,-4.157,-10.853,3.274,-11.233,1.012,-10.931,2.524,-8.654,3.439
488.983,-81.460,-13.407,-15.559,-7.309,-12.157,2.739,-12.083,0.910,-11.366,2.206,-9.609,2.788
488.994,-67.080,-0.405,-18.830,-4.198,-12.791,3.138,-13.009,1.040,-11.713,2.124,-10.494,2.341
489.006,-54.408,15.846,-15.609,-1.443,-12.293,4.359,-13.721,1.599,-12.107,2.326,-11.296,2.138
489.018,-35.287,34.306,-13.426,-3.048,-12.253,4.621,-13.868,2.447,-12.160,2.872,-11.928,2.205
489.030,-14.309,52.143,-12.051,-5.635,-11.541,4.854,-13.592,3.285,-11.883,3.612,-12.319,2.501
489.041,6.188,72.769,-9.497,-6.725,-10.572,5.957,-13.003,4.355,-11.395,4.657,-12.442,3.019
489.053,24.521,90.501,-6.570,-7.554,-9.427,7.250,-12.272,5.447,-10.879,5.763,-12.338,3.680
489.064,44.881,107.244,-3.757,-10.819,-7.768,7.403,-10.963,6.413,-9.901,6.900,-11.932,4.470
489.076,63.459,119.183,-3.678,-11.618,-6.581,7.811,-9.510,7.266,-8.795,7.971,-11.260,5.318
489.088,79.084,129.211,-5.301,-10.543,-5.579,8.824,-8.139,8.137,-7.661,8.950,-10.390,6.179
489.100,95.853,142.352,-9.734,-11.881,-4.905,9.929,-6.743,9.226,-6.202,10.114,-9.332,7.108
489.112,102.306,150.037,-6.810,-13.591,-3.226,10.924,-5.694,10.107,-5.066,11.140,-8.258,8.027
489.123,112.593,156.822,-4.596,-11.360,-1.570,11.829,-4.408,10.878,-3.974,12.024,-7.163,8.901
489.135,120.344,157.205,-3.925,-7.954,-0.486,12.537,-3.071,11.615,-2.763,12.651,-5.966,9.727
489.147,125.171,151.368,0.131,-5.067,1.465,13.766,-1.609,12.345,-1.544,13.151,-4.703,10.530
489.159,130.035,144.107,-0.984,-5.079,2.914,14.172,-0.065,12.845,-0.295,13.425,-3.375,11.228
489.171,122.383,126.850,-5.572,-12.567,3.140,13.207,0.784,12.729,0.623,13.342,-2.093,11.783
489.182,65.768,68.988,-14.722,-32.215,1.169,9.274,-0.470,10.213,-0.313,11.551,-1.327,11.685
489.194,-40.595,-37.011,-15.816,-39.295,-2.958,3.248,-4.513,4.619,-3.925,6.903,-1.807,10.157
489.206,-16.774,-91.102,-14.704,-42.056,-3.703,-1.880,-5.092,-0.382,-4.383,2.581,-2.848,7.344
489.218,-0.685,-124.365,-15.866,-38.055,-4.213,-4.460,-5.530,-4.902,-4.692,-1.640,-3.650,3.904
489.230,19.173,-134.762,-16.069,-35.141,-4.119,-6.562,-5.634,-8.521,-4.679,-5.292,-4.259,0.307
489.241,45.054,-127.956,-14.746,-31.874,-3.234,-7.941,-5.303,-11.135,-4.322,-8.083,-4.615,-3.014
489.252,76.042,-105.229,-12.063,-26.132,-1.350,-7.748,-4.439,-12.991,-3.566,-10.338,-4.646,-6.008
489.263,105.816,-77.386,-10.841,-21.743,0.003,-7.461,-3.304,-14.011,-2.627,-11.938,-4.376,-8.431
489.273,138.146,-39.081,-11.527,-19.316,1.685,-6.954,-1.770,-14.058,-1.249,-12.606,-3.784,-10.251
489.285,158.202,0.333,-10.348,-17.358,3.471,-5.916,-0.246,-13.445,0.176,-12.593,-2.833,-11.502
489.296,169.670,36.379,-8.175,-16.959,5.183,-4.955,1.121,-12.468,1.326,-12.109,-1.771,-12.167
489.307,173.518,65.778,-11.086,-13.151,5.858,-3.774,2.306,-11.434,2.374,-11.595,-0.678,-12.393
489.318,169.234,91.529,-13.067,-11.998,5.960,-2.397,3.085,-10.089,3.197,-10.797,0.355,-12.220
489.329,152.277,111.176,-12.059,-11.086,6.612,-1.021,3.244,-8.605,3.422,-9.769,1.174,-11.703
489.341,132.951,121.619,-7.255,-8.126,7.130,0.529,3.278,-7.281,3.339,-8.865,1.753,-10.979
489.352,113.697,124.243,-6.156,-5.673,7.137,1.780,3.305,-6.043,3.046,-8.098,2.144,-10.122
489.363,96.704,121.312,-9.340,-4.851,6.217,2.622,3.037,-4.937,2.634,-7.440,2.321,-9.233
489.374,85.326,118.498,-12.239,-4.071,5.479,3.258,2.694,-3.981,2.387,-6.812,2.351,-8.346
489.385,74.132,113.268,-11.697,-2.688,5.654,3.003,2.223,-3.057,2.015,-6.255,2.238,-7.460
489.396,60.458,107.372,-10.245,-4.904,5.480,3.147,1.628,-2.172,1.439,-5.552,1.976,-6.580
489.407,44.769,96.523,-8.623,-5.041,5.551,3.246,0.886,-1.707,0.645,-5.086,1.560,-5.797
489.418,29.448,84.770,-5.669,0.320,5.312,4.607,0.129,-1.272,-0.293,-4.843,1.019,-5.133
489.429,16.313,76.575,-4.357,1.662,4.356,4.984,-0.583,-0.682,-1.235,-4.544,0.396,-4.541
489.440,6.007,70.376,-3.060,0.205,3.076,4.654,-1.272,-0.203,-2.140,-4.202,-0.277,-3.979
489.451,-5.326,66.160,-0.026,0.202,2.736,4.871,-1.922,0.199,-3.060,-3.849,-0.971,-3.449
489.462,-14.755,64.647,1.559,2.175,1.879,4.946,-2.492,0.746,-3.896,-3.388,-1.664,-2.922
489.473,-23.975,65.150,2.617,2.087,1.093,5.369,-3.078,1.365,-4.760,-2.816,-2.356,-2.373
489.485,-30.636,66.800,4.400,1.769,0.979,5.664,-3.575,1.955,-5.575,-2.222,-3.025,-1.801
489.496,-35.048,71.287,4.258,0.849,0.783,5.282,-3.973,2.597,-6.215,-1.499,-3.627,-1.201
489.507,-33.991,75.690,2.241,0.692,-0.905,5.688,-4.226,3.238,-6.588,-0.731,-4.153,-0.565
489.518,-26.419,77.792,0.047,2.984,-2.004,6.748,-4.342,3.931,-6.652,0.024,-4.587,0.108
489.529,-19.097,77.037,-0.932,4.467,-2.709,7.165,-4.452,4.503,-6.689,0.615,-4.917,0.769
489.541,-13.286,78.606,-2.296,5.905,-2.894,7.564,-4.643,5.255,-6.684,1.271,-5.139,1.441
489.552,-7.813,74.355,-2.099,5.406,-2.829,7.758,-4.829,5.780,-6.714,1.809,-5.333,2.115
489.563,5.084,65.224,-6.214,12.499,-2.972,8.542,-4.686,6.241,-6.347,2.119,-5.425,2.719
489.574,13.318,54.072,-10.815,9.685,-3.258,7.944,-4.848,6.696,-6.079,2.341,-5.457,3.272
489.585,22.579,43.134,-11.301,6.928,-3.731,7.021,-5.072,6.735,-5.845,2.526,-5.499,3.727
489.596,30.300,29.294,-11.252,7.613,-3.602,7.127,-5.132,6.597,-5.589,2.473,-5.517,4.038
489.607,35.079,15.058,-8.140,10.335,-3.193,7.594,-5.231,6.333,-5.478,2.279,-5.535,4.206
489.618,42.066,2.384,-8.917,6.594,-3.018,6.554,-4.968,6.085,-5.212,2.051,-5.496,4.259
489.629,53.803,-10.148,-13.584,5.407,-3.345,5.453,-4.819,5.384,-4.793,1.695,-5.404,4.161
489.640,60.502,-20.290,-9.399,6.255,-2.733,4.231,-4.746,4.801,-4.556,1.237,-5.284,3.934
489.651,65.746,-29.832,-7.618,3.046,-1.997,2.119,-4.441,4.041,-4.319,0.766,-5.110,3.607
489.663,77.698,-37.011,-9.683,7.411,-1.569,2.029,-3.881,3.343,-3.759,0.268,-4.850,3.190
489.674,83.896,-41.462,-9.860,6.045,-0.706,0.714,-3.420,2.807,-3.247,-0.209,-4.499,2.719
489.685,89.104,-40.124,-12.229,-0.589,-0.402,-0.463,-3.016,2.249,-2.729,-0.453,-4.130,2.267
489.696,93.052,-39.154,-11.955,-5.862,-0.181,-2.796,-2.749,1.346,-2.352,-0.780,-3.799,1.762
489.707,97.204,-41.235,-8.497,-5.228,0.395,-3.624,-2.374,0.329,-2.004,-1.288,-3.462,1.166
489.718,98.990,-44.959,-6.212,-1.153,1.053,-3.737,-1.889,-0.528,-1.692,-1.887,-3.092,0.511
489.729,99.812,-50.318,-7.817,3.340,1.605,-3.940,-1.413,-1.301,-1.347,-2.659,-2.683,-0.181
489.741,105.919,-45.851,-7.539,2.944,2.812,-4.642,-0.828,-1.715,-0.815,-3.144,-2.222,-0.848
489.753,106.550,-41.146,-8.532,-0.658,3.378,-5.331,-0.302,-2.024,-0.287,-3.388,-1.722,-1.381
489.764,103.350,-40.455,-6.513,-3.474,4.124,-5.819,-0.062,-2.564,-0.068,-3.658,-1.298,-1.879
489.775,102.359,-44.941,-4.283,-1.913,4.699,-6.698,0.354,-3.433,0.221,-4.279,-0.888,-2.453
489.787,101.653,-45.787,0.780,1.781,5.617,-6.688,0.942,-3.947,0.531,-4.831,-0.461,-3.035
489.799,101.823,-47.694,3.693,4.377,6.527,-6.570,1.778,-4.273,0.945,-5.275,0.052,-3.546
489.810,105.680,-47.680,2.241,4.466,7.289,-6.986,2.737,-4.601,1.580,-5.727,0.648,-4.004
489.822,108.164,-39.710,1.809,3.779,8.083,-7.215,3.575,-4.566,2.336,-5.800,1.327,-4.341
489.833,104.622,-32.475,6.466,1.495,9.752,-6.775,4.314,-4.448,2.836,-5.618,1.986,-4.516
489.844,103.005,-24.956,8.215,3.675,10.329,-5.711,5.135,-4.269,3.327,-5.384,2.643,-4.594
489.855,99.197,-16.956,5.495,8.560,10.167,-4.420,5.890,-3.928,3.902,-5.203,3.354,-4.587
489.867,89.676,-5.412,4.263,8.390,10.226,-3.939,6.264,-3.245,4.304,-4.752,4.016,-4.409
489.879,75.928,9.653,3.407,7.754,9.835,-3.250,6.262,-2.337,4.331,-3.964,4.492,-4.014
489.891,60.625,23.006,1.932,7.191,9.216,-2.529,6.036,-1.379,4.180,-3.047,4.781,-3.428
489.902,41.086,37.504,0.482,6.675,8.297,-1.478,5.420,-0.334,3.756,-2.005,4.850,-2.701
489.914,17.621,51.436,-0.935,4.774,6.679,-0.502,4.381,0.841,2.959,-0.736,4.630,-1.823
489.926,-7.788,60.935,-2.185,1.370,5.142,0.208,2.964,1.775,1.771,0.434,4.097,-0.885
489.937,-30.367,65.228,-4.330,-1.248,2.732,0.184,1.294,2.405,0.378,1.442,3.260,0.035
489.949,-47.799,66.362,-5.081,-0.285,1.705,0.791,-0.356,2.949,-0.985,2.275,2.211,0.874
489.961,-61.242,62.728,-7.936,-4.694,-0.884,0.697,-2.051,3.268,-2.376,2.889,0.985,1.606
489.972,-69.994,56.055,-12.517,-3.164,-3.978,0.907,-3.933,3.196,-3.826,3.173,-0.397,2.151
489.984,-80.209,43.986,-12.927,-0.870,-5.358,0.852,-5.865,3.113,-5.302,3.183,-1.876,2.530
489.995,-86.609,30.633,-11.802,-4.177,-6.740,0.393,-7.657,2.743,-6.810,2.993,-3.407,2.690
490.007,-89.599,16.961,-8.790,-2.114,-7.855,0.636,-9.325,2.161,-8.354,2.533,-5.050,2.664
490.018,-89.730,3.824,-7.142,-1.182,-9.059,0.811,-10.708,1.545,-9.767,1.914,-6.632,2.466
490.030,-85.833,-7.493,-4.711,-0.242,-9.297,0.646,-11.784,0.948,-10.944,1.295,-8.094,2.154
490.042,-77.761,-15.594,-4.379,-2.576,-9.764,0.083,-12.408,0.419,-11.768,0.741,-9.370,1.756
490.054,-70.440,-25.709,-3.763,-2.265,-10.272,-0.676,-13.015,-0.413,-12.478,0.033,-10.467,1.258
490.065,-60.760,-35.433,0.688,-1.536,-10.204,-1.453,-13.287,-1.164,-13.019,-0.756,-11.373,0.673
490.077,-47.355,-43.883,2.650,-7.785,-9.605,-3.351,-12.987,-2.189,-13.134,-1.594,-12.020,-0.024
490.089,-35.453,-50.038,3.235,-10.408,-9.396,-4.918,-12.723,-3.459,-13.120,-2.472,-12.403,-0.828
490.101,-18.890,-52.620,6.688,-8.795,-7.912,-5.610,-11.869,-4.560,-12.681,-3.349,-12.512,-1.716
490.112,-2.853,-53.297,4.245,-10.527,-7.341,-5.876,-10.958,-5.604,-12.000,-4.201,-12.339,-2.631
490.124,10.985,-55.916,4.309,-9.896,-6.559,-7.237,-10.080,-6.731,-11.241,-5.159,-11.958,-3.580
490.136,29.070,-56.639,0.928,-2.433,-5.932,-7.229,-8.917,-7.529,-10.114,-6.049,-11.378,-4.520
490.148,40.399,-57.992,-1.152,-2.938,-5.468,-7.810,-8.043,-8.011,-9.104,-6.809,-10.655,-5.350
490.159,51.824,-58.622,-4.121,3.065,-5.306,-7.118,-7.229,-8.470,-8.086,-7.507,-9.879,-6.112
490.171,60.852,-58.786,-3.825,6.695,-5.478,-7.301,-6.496,-8.477,-7.087,-8.066,-9.061,-6.731
490.183,65.813,-60.499,-0.841,1.436,-4.140,-9.317,-5.716,-8.656,-6.239,-8.517,-8.231,-7.240
490.195,72.732,-60.073,-2.237,3.846,-3.693,-8.973,-4.776,-8.868,-5.256,-8.864,-7.373,-7.694
490.206,78.201,-57.137,0.972,-0.143,-2.288,-9.827,-3.903,-8.897,-4.348,-9.053,-6.492,-8.063
490.218,79.428,-59.137,7.888,-6.934,-0.239,-11.329,-2.772,-9.543,-3.568,-9.376,-5.584,-8.428
490.230,84.020,-59.014,5.333,-7.610,0.630,-11.363,-1.496,-10.159,-2.551,-9.756,-4.607,-8.847
490.241,88.723,-56.499,5.598,-5.204,1.620,-10.735,-0.402,-10.651,-1.542,-10.021,-3.587,-9.265
490.253,89.738,-58.646,3.919,-2.692,1.968,-10.516,0.668,-10.996,-0.584,-10.445,-2.546,-9.670
490.265,93.474,-58.211,-0.455,-0.553,2.281,-10.668,1.574,-11.285,0.472,-10.767,-1.518,-10.057
490.277,94.135,-59.096,4.886,5.318,3.535,-10.216,2.325,-11.288,1.318,-11.083,-0.551,-10.367
490.289,96.390,-60.441,3.222,-0.614,3.889,-11.570,3.353,-11.332,2.227,-11.298,0.410,-10.606
490.300,99.045,-60.334,1.914,-3.918,3.925,-11.866,4.067,-11.535,3.177,-11.423,1.342,-10.826
490.312,100.581,-61.762,9.100,-6.687,4.980,-12.179,4.979,-12.010,3.953,-11.675,2.247,-11.087
490.324,102.131,-62.965,9.900,-7.312,6.361,-12.854,6.239,-12.528,4.872,-11.960,3.215,-11.404
490.334,102.721,-62.814,7.268,-4.822,6.644,-11.373,7.097,-12.961,5.669,-12.214,4.051,-11.749
490.344,103.456,-60.393,6.487,-6.095,7.247,-11.908,7.848,-12.952,6.464,-12.414,4.861,-12.040
490.354,100.749,-56.046,6.035,-4.199,7.649,-12.481,8.440,-13.338,7.060,-12.463,5.625,-12.315
490.364,94.321,-49.435,4.607,-2.691,7.784,-12.131,8.819,-13.069,7.492,-12.473,6.318,-12.514
490.374,85.013,-41.871,4.618,-3.475,7.958,-11.898,8.922,-12.859,7.694,-12.298,6.888,-12.597
490.385,73.218,-32.030,4.467,-3.554,7.883,-11.907,8.823,-12.619,7.728,-11.979,7.330,-12.607
490.395,58.840,-22.590,4.236,-3.153,7.303,-11.913,8.574,-12.176,7.456,-11.565,7.602,-12.509
490.405,43.803,-9.661,2.808,-1.698,6.841,-11.957,8.055,-11.436,7.103,-10.969,7.720,-12.284
490.417,21.649,9.800,6.837,-8.681,6.158,-11.540,7.215,-10.476,6.328,-9.938,7.599,-11.782
490.427,5.814,21.276,5.674,-6.071,4.969,-9.922,6.520,-9.800,5.566,-9.108,7.333,-11.283
490.437,-11.128,34.049,5.744,-7.401,3.859,-8.982,5.607,-9.010,4.641,-8.189,6.926,-10.711
490.448,-26.478,47.458,3.401,-4.635,2.659,-7.668,4.571,-7.998,3.624,-7.118,6.365,-10.031
490.459,-42.923,58.511,3.240,-5.147,1.145,-6.330,3.177,-6.767,2.450,-6.073,5.651,-9.242
490.469,-56.865,71.148,4.348,-6.410,-0.036,-5.235,1.946,-5.689,1.261,-4.901,4.804,-8.370
490.479,-68.179,82.956,5.708,-5.853,-0.413,-3.211,0.752,-4.538,0.081,-3.695,3.870,-7.428
490.490,-76.471,92.381,5.661,-4.598,-0.547,-1.489,-0.252,-3.333,-1.014,-2.533,2.897,-6.422
490.501,-83.894,99.107,3.907,-4.552,-1.743,0.067,-1.391,-2.116,-2.124,-1.416,1.880,-5.357
490.511,-90.954,105.350,3.627,-5.619,-2.882,0.869,-2.637,-0.911,-3.219,-0.284,0.837,-4.271
490.522,-95.574,110.921,3.990,-7.458,-3.907,1.516,-3.801,0.119,-4.262,0.822,-0.236,-3.181
490.532,-100.004,114.155,5.695,-7.176,-4.685,2.422,-4.885,0.966,-5.321,1.791,-1.312,-2.127
490.543,-102.343,117.974,6.192,-6.148,-5.475,3.574,-5.771,1.844,-6.270,2.769,-2.358,-1.102
490.553,-105.485,120.690,6.104,-4.255,-6.511,4.821,-6.616,2.747,-7.187,3.664,-3.342,-0.125
490.563,-107.953,122.823,5.229,-2.314,-7.582,6.091,-7.407,3.657,-8.024,4.493,-4.271,0.815
490.574,-110.160,125.474,3.361,-2.101,-8.888,7.029,-8.301,4.690,-8.830,5.361,-5.188,1.762
490.584,-112.118,127.325,2.558,-4.144,-10.081,7.424,-9.271,5.636,-9.667,6.187,-6.123,2.720
490.595,-111.258,130.012,3.635,-8.348,-10.528,7.363,-10.089,6.475,-10.359,7.085,-7.031,3.672
490.605,-111.113,132.025,5.664,-11.748,-11.137,7.590,-10.782,7.015,-11.036,7.871,-7.902,4.565
490.616,-109.889,134.556,7.840,-12.747,-11.161,7.659,-11.270,7.435,-11.642,8.592,-8.703,5.375
490.626,-105.760,135.836,7.295,-12.489,-11.403,8.205,-11.530,7.912,-12.064,9.217,-9.413,6.133
490.637,-100.011,138.153,6.717,-12.789,-11.805,8.493,-11.736,8.490,-12.294,9.833,-9.996,6.843
490.647,-94.503,142.521,7.229,-15.175,-11.796,8.443,-11.932,8.941,-12.471,10.480,-10.486,7.504
490.658,-87.156,145.077,8.280,-13.830,-11.406,8.722,-11.843,9.230,-12.500,10.992,-10.861,8.106
490.669,-77.552,149.406,7.516,-13.988,-11.206,9.594,-11.535,9.835,-12.273,11.582,-11.084,8.690
490.679,-68.990,154.193,7.322,-13.451,-11.073,10.494,-11.265,10.350,-12.002,12.137,-11.204,9.280
490.689,-58.750,160.148,6.235,-14.028,-10.762,10.705,-10.822,10.818,-11.555,12.739,-11.164,9.796
490.700,-49.298,166.082,4.862,-14.542,-10.462,11.299,-10.337,11.430,-11.032,13.284,-11.014,10.320
490.710,-42.639,171.048,3.737,-13.536,-10.438,11.921,-10.051,11.956,-10.580,13.885,-10.829,10.894
490.721,-33.924,175.738,4.151,-13.251,-9.095,12.963,-9.594,12.568,-10.027,14.417,-10.586,11.460
490.732,-24.898,184.343,4.023,-10.031,-8.673,14.381,-9.118,13.361,-9.414,15.132,-10.281,12.075
490.742,-19.624,192.012,4.434,-7.762,-8.354,15.412,-8.660,14.359,-8.897,15.900,-9.921,12.742
490.753,-12.059,197.111,4.129,-5.941,-7.979,16.675,-8.076,15.372,-8.263,16.601,-9.510,13.471
490.763,-4.273,202.835,5.797,-3.290,-6.981,18.345,-7.364,16.384,-7.551,17.388,-9.027,14.245
490.774,1.742,208.019,6.606,-2.535,-6.079,19.439,-6.538,17.638,-6.800,18.236,-8.466,15.099
490.784,7.718,210.517,7.313,-1.569,-5.200,20.054,-5.759,18.638,-6.033,18.970,-7.859,15.929
490.794,15.602,207.096,7.267,-0.087,-4.109,20.536,-4.789,19.472,-5.168,19.508,-7.189,16.755
490.807,27.227,194.754,7.706,2.224,-2.881,21.128,-3.467,20.158,-3.922,19.731,-6.196,17.561
490.817,35.964,180.105,5.957,0.308,-1.404,21.322,-2.372,20.421,-2.874,19.754,-5.350,18.221
490.827,46.955,164.160,4.113,-2.464,-0.684,19.816,-1.246,20.384,-1.669,19.606,-4.432,18.725
490.838,56.929,145.622,2.728,-3.384,0.115,18.955,-0.235,19.930,-0.464,19.199,-3.473,19.015
490.849,67.715,120.839,1.790,-3.818,1.239,17.524,0.905,18.800,0.818,18.235,-2.322,18.791
490.860,77.435,95.820,1.319,-3.300,2.068,16.441,1.929,17.312,2.041,16.860,-1.072,17.979
490.871,82.303,78.953,1.258,-1.998,2.488,15.257,2.641,15.971,3.079,15.557,0.075,17.014
490.881,84.203,68.543,3.254,0.492,3.543,15.089,3.382,14.918,3.960,14.378,1.116,16.008
