R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
543.419,5.942,85.133,-7.685,-5.077,7.961,8.088,6.813,10.461,7.959,11.045,10.460,11.113
543.430,-17.681,69.702,-3.242,-5.657,7.272,7.289,5.114,9.771,6.076,10.240,9.383,10.886
543.440,-36.245,54.235,-0.585,-3.775,6.806,6.813,3.610,8.844,4.297,9.305,8.172,10.505
543.451,-54.812,39.703,1.966,-2.740,5.240,6.420,2.118,8.031,2.501,8.324,6.872,10.006
543.461,-69.368,25.968,5.558,-1.346,4.618,5.806,0.814,7.118,0.807,7.286,5.523,9.395
543.472,-81.082,12.344,0.846,0.130,2.319,4.307,-0.495,6.217,-0.742,6.185,4.169,8.698
543.482,-88.180,1.904,-4.071,4.506,-0.050,4.223,-1.915,5.447,-2.139,5.166,2.786,7.953
543.493,-96.993,-6.222,-4.782,5.563,-1.506,2.954,-3.477,4.902,-3.580,4.220,1.377,7.210
543.503,-103.623,-10.692,-5.284,1.098,-3.226,0.844,-5.045,4.351,-5.071,3.497,-0.074,6.492
543.515,-107.226,-15.292,-6.758,-1.484,-5.295,-0.446,-6.686,3.412,-6.590,2.639,-1.783,5.592
543.527,-107.023,-22.641,-11.475,0.564,-7.471,-1.216,-8.249,2.375,-7.872,1.660,-3.417,4.672
543.540,-107.376,-27.035,-14.802,4.756,-9.552,-1.328,-10.006,1.629,-9.202,0.761,-5.083,3.752
543.552,-107.640,-29.434,-12.809,4.960,-10.554,-1.959,-11.654,1.038,-10.511,-0.054,-6.729,2.908
543.564,-105.148,-30.700,-9.846,5.097,-10.956,-3.281,-12.968,0.629,-11.725,-0.673,-8.323,2.177
543.576,-100.705,-32.598,-4.899,5.906,-11.042,-3.765,-13.946,0.183,-12.876,-1.228,-9.801,1.518
543.588,-94.080,-35.671,-4.561,5.169,-11.548,-4.076,-14.552,-0.334,-13.775,-1.800,-11.057,0.909
543.599,-81.535,-37.041,-4.285,4.223,-11.216,-4.191,-14.827,-0.808,-14.285,-2.287,-12.059,0.347
543.611,-66.766,-35.661,-3.131,1.471,-10.861,-4.206,-14.823,-1.211,-14.467,-2.622,-12.777,-0.158
543.623,-51.788,-34.149,-1.331,-2.555,-10.486,-5.601,-14.568,-1.746,-14.394,-2.916,-13.247,-0.652
543.634,-33.680,-34.692,-0.666,-5.563,-9.939,-7.143,-13.996,-2.522,-14.067,-3.278,-13.465,-1.186
543.646,-14.859,-38.024,-3.708,-7.591,-9.445,-8.694,-13.262,-3.619,-13.487,-3.892,-13.421,-1.826
543.658,9.130,-38.735,-9.560,-5.955,-9.847,-8.976,-12.427,-4.585,-12.478,-4.537,-13.131,-2.543
543.670,27.181,-42.335,-9.559,-5.443,-8.668,-9.453,-11.663,-5.437,-11.451,-5.218,-12.668,-3.287
543.681,42.620,-48.260,-7.002,-1.774,-7.391,-8.979,-10.788,-6.210,-10.487,-5.957,-12.100,-4.050
543.693,54.489,-51.319,-6.588,6.702,-6.369,-8.249,-9.792,-6.641,-9.484,-6.717,-11.411,-4.790
543.705,65.324,-56.124,-5.318,7.772,-5.193,-8.893,-8.745,-6.952,-8.464,-7.475,-10.637,-5.431
543.717,74.897,-56.665,-4.370,6.682,-4.026,-9.664,-7.579,-7.070,-7.401,-7.917,-9.770,-5.943
543.728,84.369,-56.586,-4.812,5.249,-3.432,-10.180,-6.304,-7.214,-6.254,-8.177,-8.810,-6.349
543.740,89.531,-59.569,-6.061,4.562,-2.713,-10.704,-5.188,-7.568,-5.157,-8.540,-7.807,-6.728
543.752,93.542,-60.544,-8.639,5.435,-2.102,-11.072,-4.302,-7.830,-4.129,-8.855,-6.822,-7.093
543.764,93.526,-63.020,-6.792,2.310,-1.003,-12.049,-3.595,-8.108,-3.323,-9.124,-5.907,-7.422
543.775,93.494,-66.149,-5.963,-3.856,-0.238,-13.622,-2.900,-8.776,-2.685,-9.414,-5.066,-7.801
543.787,95.967,-69.830,-6.842,-5.413,0.312,-14.969,-2.182,-9.671,-1.943,-9.845,-4.256,-8.284
543.799,101.014,-72.560,-4.659,-4.465,1.091,-15.444,-1.384,-10.496,-1.129,-10.358,-3.457,-8.862
543.811,103.888,-77.670,-1.624,-3.286,2.238,-15.652,-0.492,-11.340,-0.388,-11.031,-2.637,-9.505
543.823,108.058,-84.349,0.272,-1.719,3.491,-16.028,0.609,-12.195,0.407,-11.821,-1.768,-10.202
543.834,115.739,-90.161,-0.069,1.553,4.902,-16.157,1.974,-12.943,1.486,-12.654,-0.788,-10.941
543.846,121.538,-88.990,-2.991,1.682,5.504,-16.656,3.090,-13.319,2.604,-13.210,0.240,-11.607
543.858,125.101,-87.422,-2.714,0.026,6.680,-17.767,4.104,-13.654,3.634,-13.615,1.252,-12.170
543.870,125.572,-88.789,-3.094,-2.240,7.195,-18.910,4.973,-14.169,4.494,-14.077,2.233,-12.701
543.881,123.980,-87.249,-5.664,-4.495,7.421,-19.688,5.585,-14.702,5.200,-14.447,3.134,-13.228
543.893,124.552,-85.640,-5.338,-4.422,7.553,-20.157,6.175,-15.181,5.941,-14.755,3.957,-13.733
543.905,119.907,-84.708,-3.421,-4.218,8.081,-20.373,6.572,-15.665,6.421,-15.110,4.689,-14.242
543.917,113.138,-84.154,2.169,-1.553,9.135,-20.150,7.108,-15.989,6.739,-15.475,5.319,-14.702
543.928,104.787,-80.866,1.747,-1.180,9.331,-20.044,7.583,-16.146,6.971,-15.725,5.882,-15.096
543.940,91.869,-78.104,1.015,-0.689,9.383,-19.559,7.756,-16.164,7.033,-15.828,6.343,-15.387
543.952,74.456,-72.540,5.974,1.635,10.119,-18.645,7.756,-15.993,6.822,-15.799,6.656,-15.579
543.964,59.002,-63.914,6.777,4.918,9.756,-17.616,7.721,-15.555,6.442,-15.611,6.834,-15.643
543.975,41.498,-54.328,5.180,4.598,8.713,-17.004,7.455,-14.918,5.997,-15.210,6.887,-15.512
543.987,21.647,-40.574,4.097,3.663,7.896,-16.260,6.862,-14.030,5.398,-14.463,6.763,-15.189
543.999,0.210,-28.034,3.837,2.996,7.101,-14.902,5.942,-13.140,4.493,-13.601,6.416,-14.701
544.011,-15.885,-13.241,3.551,2.584,5.806,-13.304,5.012,-12.152,3.571,-12.621,5.886,-14.076
544.022,-29.438,2.575,3.310,1.510,4.729,-12.800,4.068,-10.961,2.682,-11.441,5.235,-13.286
544.034,-40.760,18.730,4.587,-3.034,4.059,-12.836,2.989,-9.775,1.642,-10.105,4.455,-12.358
544.046,-48.776,37.003,6.128,-7.125,3.375,-12.554,2.090,-8.687,0.681,-8.639,3.634,-11.337
544.058,-52.614,54.829,1.784,-2.875,1.954,-10.979,1.116,-7.474,-0.225,-7.168,2.790,-10.238
544.070,-52.225,70.186,-2.501,1.849,0.462,-8.835,0.172,-5.929,-0.875,-5.678,1.961,-9.022
544.081,-52.905,86.202,-4.512,5.041,-0.819,-6.684,-0.916,-4.071,-1.565,-4.061,1.103,-7.650
544.093,-54.345,99.441,-3.360,5.639,-1.636,-4.741,-2.024,-2.069,-2.361,-2.293,0.182,-6.093
544.105,-59.886,108.540,-1.487,6.071,-2.404,-3.039,-3.092,-0.197,-3.282,-0.615,-0.753,-4.460
544.117,-63.784,118.361,2.193,8.627,-2.846,-0.983,-3.944,1.768,-4.182,1.114,-1.696,-2.755
544.128,-67.127,125.948,4.580,9.379,-3.387,0.842,-4.627,3.775,-5.051,2.866,-2.596,-0.965
544.140,-69.132,133.121,5.159,8.129,-4.218,2.264,-5.140,5.726,-5.766,4.662,-3.411,0.873
544.152,-73.025,133.835,4.410,7.373,-5.669,3.922,-5.733,7.402,-6.499,6.325,-4.164,2.691
544.164,-74.090,128.794,1.321,11.466,-6.881,6.220,-6.338,8.940,-7.056,7.743,-4.889,4.449
544.176,-75.342,119.338,0.916,15.154,-7.479,7.342,-7.038,10.328,-7.624,8.831,-5.593,6.065
544.187,-73.916,107.748,1.913,13.890,-8.438,7.508,-7.644,11.554,-8.159,9.840,-6.279,7.578
544.199,-70.071,90.941,2.488,11.482,-8.480,7.563,-8.009,12.288,-8.580,10.560,-6.874,8.890
544.209,-61.874,79.620,1.897,8.819,-9.029,6.414,-8.157,12.657,-8.719,11.015,-7.337,9.803
544.219,-51.654,63.473,0.148,9.683,-9.746,6.670,-8.173,12.666,-8.640,11.168,-7.691,10.540
544.230,-42.149,45.030,2.829,12.589,-9.357,6.668,-8.075,12.493,-8.534,10.971,-7.957,11.086
544.240,-29.734,28.792,1.888,13.578,-9.127,6.470,-7.682,12.300,-8.182,10.718,-8.078,11.454
544.251,-15.315,15.528,-0.390,12.213,-8.836,6.053,-7.185,12.135,-7.611,10.509,-8.048,11.683
544.261,-3.114,5.605,-0.848,8.210,-8.491,4.921,-6.760,11.861,-7.077,10.344,-7.901,11.784
544.272,10.383,-3.706,0.533,3.061,-7.190,3.860,-6.092,11.347,-6.341,10.133,-7.629,11.762
544.282,23.257,-12.971,1.569,2.576,-6.312,2.400,-5.288,10.650,-5.507,9.752,-7.227,11.593
544.293,33.411,-24.598,4.718,0.444,-5.501,1.555,-4.419,9.693,-4.703,9.090,-6.712,11.261
544.304,42.324,-32.718,7.369,-3.180,-4.136,0.066,-3.443,8.668,-3.934,8.463,-6.099,10.787
544.314,51.372,-40.685,7.738,-4.526,-2.921,-1.375,-2.289,7.469,-2.991,7.714,-5.366,10.176
544.325,62.779,-48.430,7.469,-3.545,-1.722,-2.164,-0.993,6.253,-1.833,6.835,-4.522,9.444
544.335,72.396,-51.293,7.727,-3.426,-1.328,-2.650,0.312,5.244,-0.642,6.046,-3.573,8.636
544.346,78.118,-56.608,9.484,-5.053,-0.081,-3.023,1.592,4.161,0.507,5.185,-2.543,7.775
544.356,80.974,-63.048,7.854,-7.345,0.612,-4.340,2.643,2.865,1.478,4.153,-1.504,6.830
544.367,87.087,-65.939,4.585,-5.531,0.657,-4.930,3.701,1.725,2.587,3.210,-0.454,5.833
544.377,91.718,-73.352,3.031,-2.262,1.292,-5.400,4.669,0.450,3.681,2.033,0.598,4.788
544.388,93.296,-81.604,1.805,3.047,2.035,-5.860,5.486,-0.666,4.661,0.753,1.618,3.707
544.398,91.194,-86.026,0.785,4.992,2.601,-6.690,6.091,-1.399,5.446,-0.309,2.565,2.662
544.409,84.696,-88.530,0.339,1.544,2.709,-8.336,6.378,-2.182,5.926,-1.302,3.396,1.647
544.419,74.545,-90.558,1.866,-3.054,3.116,-10.325,6.429,-3.096,6.117,-2.146,4.066,0.676
544.430,61.030,-93.173,4.651,-6.436,3.328,-11.368,6.409,-4.183,6.096,-3.031,4.586,-0.312
544.440,44.357,-97.797,7.266,-8.407,3.281,-11.952,6.237,-5.424,5.802,-4.041,4.941,-1.342
544.451,29.108,-102.538,5.427,-8.445,2.505,-13.461,5.868,-6.678,5.357,-5.080,5.124,-2.416
544.461,11.961,-107.504,4.857,-5.691,1.787,-14.119,5.294,-8.006,4.773,-6.224,5.149,-3.539
544.472,-8.007,-113.010,5.428,-0.430,1.035,-14.100,4.457,-9.132,3.922,-7.473,4.988,-4.695
544.483,-25.817,-117.811,5.713,0.556,0.349,-14.933,3.628,-9.991,3.051,-8.602,4.668,-5.793
544.493,-42.435,-116.384,4.800,-1.512,-0.829,-16.580,2.655,-10.712,2.055,-9.442,4.184,-6.834
544.504,-56.571,-117.449,3.845,-3.263,-1.678,-17.523,1.625,-11.539,1.068,-10.276,3.564,-7.821
544.514,-70.519,-120.446,0.362,-0.232,-2.862,-18.081,0.428,-12.390,0.021,-11.212,2.825,-8.783
544.525,-83.697,-123.707,-3.174,2.835,-4.444,-18.323,-1.012,-13.098,-1.145,-12.139,1.942,-9.708
544.535,-98.849,-126.401,-3.571,3.899,-6.390,-17.793,-2.731,-13.668,-2.559,-12.957,0.884,-10.578
544.546,-112.467,-128.628,-0.774,4.202,-6.829,-17.119,-4.448,-14.257,-4.079,-13.773,-0.304,-11.390
544.556,-123.504,-128.498,3.520,3.368,-7.040,-17.552,-5.879,-14.673,-5.568,-14.381,-1.569,-12.125
544.567,-133.264,-123.767,6.085,0.954,-8.384,-17.769,-7.185,-14.991,-7.067,-14.767,-2.866,-12.786
544.577,-142.903,-119.693,8.563,-1.601,-9.550,-17.907,-8.376,-15.325,-8.488,-15.031,-4.143,-13.352
544.588,-151.905,-116.718,6.695,-0.973,-11.258,-17.989,-9.622,-15.698,-9.910,-15.336,-5.429,-13.881
544.599,-157.804,-108.361,2.839,-1.261,-13.365,-17.979,-10.769,-15.791,-11.121,-15.387,-6.679,-14.314
544.609,-160.079,-100.675,-1.355,-1.739,-15.361,-17.953,-12.033,-15.844,-12.175,-15.371,-7.930,-14.654
544.620,-165.312,-87.801,-1.173,-1.036,-16.439,-16.868,-13.454,-15.584,-13.356,-15.076,-9.186,-14.866
544.630,-169.123,-71.135,-0.017,-2.500,-17.468,-17.587,-14.738,-15.076,-14.518,-14.552,-10.459,-14.929
544.641,-174.798,-52.943,3.419,-4.206,-18.152,-16.729,-15.989,-14.395,-15.773,-13.754,-11.750,-14.816
544.651,-178.586,-31.200,5.953,-5.292,-18.215,-16.028,-17.101,-13.535,-17.027,-12.741,-13.000,-14.529
544.662,-177.442,-9.063,5.284,-5.471,-18.806,-14.609,-17.784,-12.443,-17.865,-11.503,-14.144,-14.045
544.672,-177.641,6.732,5.285,-2.272,-19.610,-12.865,-18.555,-11.412,-18.695,-10.407,-15.190,-13.415
544.683,-176.237,22.278,3.596,0.864,-20.834,-10.190,-19.216,-10.085,-19.422,-9.244,-16.175,-12.642
544.694,-174.140,38.165,1.098,4.293,-21.529,-8.309,-19.850,-8.472,-19.937,-7.853,-17.093,-11.687
544.704,-174.015,52.813,3.148,8.182,-21.885,-6.013,-20.575,-6.749,-20.573,-6.504,-17.922,-10.591
544.714,-169.662,66.228,5.160,8.772,-21.828,-3.922,-20.981,-4.836,-21.056,-5.004,-18.700,-9.324
544.725,-161.940,80.440,6.753,10.284,-21.900,-2.130,-21.106,-2.816,-21.273,-3.278,-19.341,-7.891
544.735,-150.624,90.074,8.020,12.041,-21.613,0.162,-20.954,-0.785,-21.281,-1.648,-19.834,-6.331
544.746,-139.335,101.669,9.152,10.215,-21.358,2.028,-20.614,1.308,-21.082,0.180,-20.142,-4.654
544.757,-125.945,109.417,9.203,12.782,-20.654,4.687,-20.030,3.241,-20.670,1.938,-20.255,-2.909
544.767,-111.305,117.682,7.696,10.400,-20.081,6.215,-19.222,5.245,-19.935,3.713,-20.127,-1.155
544.777,-98.546,124.348,7.228,6.574,-19.519,6.555,-18.526,7.007,-19.225,5.528,-19.874,0.642
544.788,-82.953,129.422,5.072,5.599,-20.858,8.063,-17.651,8.609,-18.325,7.263,-19.492,2.421
544.798,-65.896,133.579,2.189,3.601,-20.611,8.918,-16.720,10.084,-17.207,8.876,-18.955,4.140
544.809,-50.862,132.467,0.446,5.096,-20.310,10.250,-15.777,11.365,-16.065,10.343,-18.309,5.823
544.819,-38.193,124.654,0.673,8.272,-19.152,11.017,-14.806,12.335,-14.857,11.354,-17.552,7.337
544.830,-29.721,115.849,1.523,8.905,-18.246,11.911,-13.859,13.261,-13.832,12.196,-16.744,8.708
544.840,-18.274,106.230,0.149,6.806,-17.152,12.304,-12.802,14.004,-12.673,12.941,-15.883,9.928
544.851,-10.652,94.222,0.746,3.312,-15.997,12.488,-11.874,14.427,-11.611,13.512,-14.976,10.977
544.862,-2.745,78.614,0.865,2.030,-14.916,12.521,-10.833,14.406,-10.506,13.716,-14.043,11.801
544.872,1.530,61.021,3.721,-3.796,-13.538,12.241,-9.797,14.022,-9.468,13.628,-13.076,12.355
544.883,2.767,39.706,6.005,-6.554,-11.828,10.519,-8.874,13.030,-8.663,13.138,-12.124,12.599
544.893,2.258,15.604,8.973,-3.038,-10.530,9.899,-7.881,11.740,-7.833,12.162,-11.167,12.514
544.904,2.463,-7.181,11.963,-1.589,-8.666,8.834,-6.796,10.495,-7.056,10.982,-10.209,12.158
544.914,4.969,-23.684,10.266,-2.651,-7.894,6.638,-5.619,9.287,-6.152,9.877,-9.227,11.599
544.924,5.020,-38.768,9.283,-4.398,-7.325,4.935,-4.641,7.998,-5.249,8.728,-8.231,10.886
544.934,2.877,-51.790,11.875,-4.075,-6.312,3.860,-3.726,6.622,-4.511,7.549,-7.272,10.032
544.944,0.245,-61.774,13.162,-2.593,-5.384,2.910,-2.783,5.405,-3.761,6.364,-6.327,9.083
544.954,-0.440,-64.120,11.849,-6.916,-4.769,1.213,-1.847,4.386,-2.988,5.461,-5.401,8.100
544.966,0.905,-70.963,7.741,-11.054,-3.978,-0.919,-0.790,2.793,-1.881,4.163,-4.227,6.806
544.978,3.149,-73.553,5.166,-16.850,-3.431,-3.460,0.041,0.990,-0.848,2.937,-3.133,5.427
544.990,2.263,-78.778,4.696,-15.671,-2.745,-4.784,0.666,-0.891,-0.025,1.494,-2.139,3.941
545.001,5.858,-85.129,4.119,-11.257,-1.147,-5.693,1.362,-2.709,0.845,-0.140,-1.210,2.355
545.013,5.706,-90.912,3.439,-5.837,-0.618,-6.082,1.880,-4.182,1.562,-1.762,-0.353,0.773
545.025,5.250,-90.293,3.956,-2.069,-0.543,-6.398,2.289,-5.137,2.161,-3.090,0.407,-0.702
545.036,4.270,-88.558,5.638,-1.755,0.050,-7.043,2.747,-5.872,2.721,-4.229,1.097,-2.013
545.048,1.166,-90.024,12.094,0.247,1.691,-7.168,3.450,-6.509,3.209,-5.245,1.763,-3.176
545.060,-6.879,-90.175,16.455,1.026,3.138,-7.159,4.197,-7.016,3.546,-6.090,2.413,-4.196
545.072,-14.994,-87.043,17.420,1.568,3.954,-6.708,4.971,-7.428,3.930,-6.769,3.075,-5.134
545.083,-21.597,-81.128,17.420,1.293,4.707,-6.886,5.446,-7.636,4.154,-7.208,3.556,-5.807
545.093,-28.245,-74.693,14.160,2.051,4.213,-6.356,5.792,-7.667,4.363,-7.375,3.996,-6.318
545.103,-37.413,-67.826,11.455,5.071,3.902,-6.216,5.819,-7.632,4.445,-7.555,4.363,-6.744
545.114,-47.713,-58.601,8.152,4.790,2.483,-5.727,5.495,-7.319,4.284,-7.481,4.586,-7.020
545.124,-57.348,-47.916,6.684,0.668,1.338,-6.363,5.009,-6.898,4.050,-7.199,4.675,-7.137
545.135,-70.130,-33.816,8.118,-4.389,0.863,-6.825,4.308,-6.504,3.539,-6.622,4.613,-7.119
545.145,-77.853,-20.985,7.318,-3.720,0.265,-6.260,3.801,-6.165,3.112,-6.044,4.441,-7.007
545.156,-83.646,-9.868,3.405,0.329,-0.662,-5.256,3.261,-5.671,2.802,-5.520,4.197,-6.803
545.166,-93.322,0.506,3.782,4.140,-1.299,-4.321,2.412,-4.905,2.268,-4.912,3.845,-6.471
545.177,-106.351,11.890,9.801,6.219,-1.377,-3.186,1.480,-3.910,1.366,-4.161,3.343,-6.003
545.187,-114.004,27.740,11.670,5.386,-1.983,-2.116,0.865,-2.604,0.589,-3.084,2.788,-5.366
545.198,-120.645,42.355,9.860,4.406,-2.362,-0.521,0.352,-1.281,-0.015,-1.847,2.244,-4.559
545.208,-128.885,52.906,7.548,6.541,-3.476,0.941,-0.408,-0.046,-0.730,-0.708,1.657,-3.644
545.219,-134.961,62.977,5.333,6.427,-5.035,2.136,-1.324,1.337,-1.519,0.470,0.990,-2.634
545.229,-137.325,74.344,5.016,0.973,-5.994,2.247,-2.167,2.702,-2.175,1.850,0.298,-1.528
545.240,-142.610,82.675,6.859,-4.848,-6.549,1.974,-3.104,3.702,-3.037,3.166,-0.440,-0.385
545.250,-141.575,94.657,6.660,-6.555,-6.895,2.593,-3.655,4.745,-3.577,4.576,-1.143,0.738
545.261,-139.803,103.962,5.996,-8.848,-7.522,3.904,-4.175,5.675,-4.026,5.866,-1.792,1.853
545.271,-136.122,109.114,6.274,-2.896,-7.983,6.005,-4.562,6.549,-4.372,6.948,-2.390,2.939
545.282,-130.080,109.296,3.985,5.736,-8.455,7.406,-4.856,7.574,-4.578,7.790,-2.923,4.000
545.293,-122.560,114.242,2.161,7.061,-8.679,8.316,-5.080,8.983,-4.659,8.848,-3.388,5.117
545.303,-115.208,119.451,0.254,6.181,-9.412,9.451,-5.303,10.299,-4.684,9.963,-3.768,6.258
545.314,-108.292,121.201,-1.809,8.357,-10.119,11.433,-5.597,11.578,-4.728,11.033,-4.108,7.437
545.324,-101.567,122.486,-0.316,3.230,-9.603,10.437,-5.787,12.659,-4.759,12.027,-4.404,8.597
545.335,-91.098,126.413,-1.361,-0.095,-9.821,10.415,-5.770,13.665,-4.596,13.177,-4.615,9.705
545.345,-83.550,126.701,3.389,0.546,-9.397,11.224,-5.634,14.376,-4.395,14.014,-4.712,10.703
545.355,-74.187,124.492,7.122,0.346,-8.111,11.858,-5.169,14.975,-4.173,14.699,-4.740,11.673
545.366,-62.741,120.176,6.050,-2.506,-7.221,12.527,-4.462,15.477,-3.671,15.300,-4.610,12.557
545.376,-51.483,113.020,4.945,-7.311,-6.636,11.847,-3.740,15.571,-3.035,15.727,-4.341,13.293
545.387,-35.615,101.901,4.571,-9.137,-5.888,10.664,-2.799,15.229,-2.115,15.781,-3.938,13.821
545.397,-21.779,84.584,8.800,-6.104,-4.616,10.714,-1.711,14.620,-1.166,15.377,-3.380,14.105
545.408,-7.947,67.322,10.336,-5.472,-2.886,10.297,-0.362,13.884,-0.081,14.740,-2.659,14.165
545.418,7.111,51.753,10.632,-7.842,-1.356,8.859,1.050,13.039,1.114,14.012,-1.808,13.982
545.428,23.038,34.671,8.031,-6.573,0.102,8.069,2.587,12.016,2.566,13.138,-0.809,13.618
545.438,36.256,17.097,5.659,-5.901,0.752,7.391,4.028,10.891,3.992,12.061,0.295,13.065
545.450,51.435,-6.199,1.941,-7.212,1.452,5.762,5.487,9.147,5.676,10.357,1.712,12.050
545.462,64.847,-25.345,1.501,-10.550,2.870,3.994,6.777,7.294,7.203,8.641,3.118,10.822
545.474,72.464,-41.445,2.999,-12.966,4.384,2.182,7.993,5.321,8.533,6.887,4.527,9.394
545.486,76.979,-52.671,5.107,-18.489,5.769,-0.230,9.220,3.239,9.735,5.171,5.882,7.816
545.497,78.831,-64.001,4.508,-20.216,6.852,-3.257,10.417,0.916,10.883,3.261,7.207,6.066
545.509,76.635,-71.061,2.546,-18.277,7.733,-5.590,11.353,-1.218,11.858,1.386,8.441,4.212
545.521,73.116,-72.204,0.032,-13.886,8.376,-6.779,12.063,-2.955,12.708,-0.342,9.545,2.358
545.532,62.634,-70.941,-1.568,-8.620,8.592,-7.011,12.306,-4.274,13.150,-1.916,10.442,0.610
545.544,49.039,-64.444,-1.459,-6.061,8.702,-6.823,12.233,-5.148,13.247,-3.169,11.093,-0.946
545.556,34.079,-53.309,-0.491,-6.049,8.767,-6.851,12.003,-5.626,13.080,-3.991,11.495,-2.236
545.568,17.009,-39.385,-1.504,-4.392,7.526,-6.644,11.546,-5.841,12.663,-4.493,11.664,-3.256
545.579,-2.407,-25.333,-4.025,2.223,6.987,-6.141,10.721,-5.647,11.969,-4.792,11.573,-3.980
545.591,-18.610,-9.154,-5.884,6.864,5.920,-4.565,9.700,-4.869,11.147,-4.692,11.225,-4.346
545.603,-29.597,10.068,-6.425,4.739,5.672,-4.252,8.694,-3.812,10.348,-4.147,10.681,-4.350
545.615,-39.790,30.486,-5.658,3.284,5.123,-3.366,7.611,-2.602,9.379,-3.204,9.971,-4.023
545.626,-47.550,46.723,-4.902,4.014,3.721,-2.492,6.602,-1.451,8.397,-2.236,9.164,-3.461
545.638,-55.366,61.551,-3.991,3.989,3.117,-1.164,5.583,-0.226,7.328,-1.193,8.291,-2.714
545.649,-61.922,77.855,-1.784,-0.450,2.729,-0.332,4.636,1.018,6.262,0.089,7.379,-1.811
545.661,-69.769,89.147,0.779,-4.598,2.090,0.782,3.744,2.027,5.144,1.337,6.456,-0.817
545.672,-72.157,100.672,1.262,-5.626,1.170,2.428,3.127,2.963,4.282,2.566,5.586,0.166
545.682,-73.692,107.246,-0.549,-6.676,0.217,3.237,2.603,3.738,3.614,3.570,4.918,1.033
545.692,-74.272,112.494,-2.373,-4.960,-1.260,4.993,1.993,4.477,3.001,4.482,4.267,1.880
545.703,-71.366,116.971,0.341,-2.267,-1.344,6.220,1.597,5.366,2.534,5.358,3.650,2.744
545.713,-69.514,120.478,0.007,-3.847,-1.774,6.969,1.274,6.262,2.062,6.232,3.089,3.622
545.723,-63.141,123.176,-4.206,-3.669,-2.691,7.640,1.009,6.993,1.803,7.071,2.589,4.482
545.734,-58.208,119.467,-8.447,1.843,-3.004,8.594,0.631,7.689,1.632,7.652,2.141,5.329
545.745,-56.505,114.444,-7.753,-4.682,-3.120,7.852,0.082,8.210,1.277,8.129,1.697,6.080
545.755,-50.907,108.704,-6.453,-7.648,-3.039,7.301,-0.284,8.358,1.002,8.500,1.263,6.707
545.766,-45.436,98.250,-7.077,-9.004,-2.703,7.715,-0.431,8.292,0.922,8.594,0.912,7.191
545.776,-40.442,87.822,-6.692,-11.469,-2.648,6.811,-0.682,7.927,0.736,8.502,0.582,7.483
545.786,-30.213,73.694,-7.662,-10.976,-2.181,6.911,-0.593,7.297,0.836,8.112,0.329,7.578
545.797,-22.706,58.637,-9.887,-9.673,-2.173,6.647,-0.596,6.558,0.960,7.500,0.156,7.481
545.808,-16.876,41.370,-10.240,-8.440,-2.134,5.620,-0.657,5.635,1.028,6.628,0.017,7.185
545.818,-9.905,25.538,-12.111,-5.732,-2.172,5.127,-0.651,4.716,1.142,5.629,-0.090,6.718
545.829,-3.586,11.845,-9.973,-2.962,-1.727,5.803,-0.658,3.854,1.234,4.612,-0.165,6.138
545.839,4.961,-1.830,-4.863,-0.074,-0.166,5.454,-0.325,2.950,1.431,3.454,-0.167,5.456
545.850,13.379,-13.405,-3.308,0.640,0.917,4.811,0.164,2.168,1.684,2.359,-0.072,4.720
545.860,22.404,-21.457,-1.406,-1.761,2.314,3.100,0.821,1.378,2.107,1.385,0.148,3.948
545.871,36.691,-26.604,1.610,-3.678,3.710,2.071,1.896,0.553,2.832,0.540,0.510,3.159
545.881,51.688,-32.610,-2.170,-2.557,5.261,1.293,3.122,-0.264,3.838,-0.329,1.057,2.360
545.892,64.450,-38.268,-4.765,-4.495,6.075,0.205,4.166,-1.157,4.841,-1.235,1.727,1.530
545.903,78.509,-43.651,-5.463,-3.733,6.970,-0.355,5.183,-2.147,5.890,-2.139,2.479,0.672
545.913,92.879,-50.080,-3.892,1.024,8.417,-0.640,6.396,-3.069,7.095,-3.195,3.339,-0.213
545.924,106.309,-51.165,-0.994,4.137,10.141,-0.854,7.794,-3.545,8.363,-3.980,4.327,-1.052
545.934,118.667,-51.766,0.214,-1.684,11.699,-2.788,9.253,-4.089,9.612,-4.609,5.397,-1.814
545.945,136.053,-49.885,-5.176,1.423,12.952,-3.000,10.883,-4.573,11.219,-5.113,6.589,-2.522
545.955,146.826,-48.691,-7.516,1.990,14.330,-3.824,12.251,-4.842,12.725,-5.575,7.866,-3.149
545.966,155.026,-45.379,-7.807,-2.179,15.656,-5.467,13.393,-5.204,14.005,-5.926,9.115,-3.715
545.976,159.728,-41.587,-9.940,-0.967,16.071,-6.172,14.322,-5.574,15.080,-6.143,10.311,-4.216
545.987,155.953,-44.250,-15.778,0.259,15.450,-6.649,14.812,-6.021,15.863,-6.662,11.438,-4.711
