R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,40,5,40,5,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
166.257,-1.561,1.042,10.990,-1.913,-1.438,-1.010,-0.699,-0.642,0.050,0.431
166.268,3.885,-8.887,6.320,-3.407,-1.750,-1.246,-0.799,-1.139,-0.233,0.275
166.279,7.355,-7.716,5.271,-4.306,-1.939,-1.368,-0.935,-1.499,-0.413,0.073
166.290,4.345,0.410,10.222,-3.828,-2.095,-1.532,-1.079,-1.689,-0.633,-0.133
166.301,-3.299,5.439,13.441,-3.085,-2.090,-1.511,-1.176,-1.750,-0.659,-0.283
166.312,-6.763,4.196,10.940,-2.933,-2.105,-1.525,-1.238,-1.799,-0.716,-0.394
166.324,-3.802,-0.308,7.534,-3.783,-2.095,-1.447,-1.273,-1.948,-0.687,-0.480
166.335,0.084,-6.775,6.744,-5.668,-1.903,-1.144,-1.229,-2.012,-0.450,-0.504
166.346,3.138,-7.515,8.634,-7.225,-1.682,-0.862,-1.125,-1.976,-0.262,-0.492
166.357,4.984,-1.666,8.361,-7.026,-1.261,-0.460,-0.936,-1.605,0.034,-0.403
166.368,6.220,2.278,7.635,-5.667,-0.681,0.045,-0.657,-0.964,0.450,-0.208
166.379,3.446,6.919,9.970,-3.742,-0.079,0.543,-0.285,-0.238,0.874,0.098
166.390,-3.759,0.316,12.226,-3.790,0.487,1.124,0.142,0.242,1.383,0.466
166.401,-7.230,-6.049,10.689,-4.809,1.080,1.739,0.610,0.720,1.911,0.858
166.413,-2.875,-3.865,6.694,-5.158,1.766,2.447,1.146,1.275,2.518,1.307
166.424,2.864,4.591,6.176,-3.766,2.503,3.082,1.719,2.106,3.053,1.796
166.435,1.119,5.346,9.431,-2.550,3.260,3.748,2.320,2.948,3.634,2.328
166.446,-3.220,-5.115,10.128,-4.085,4.010,4.559,2.985,3.495,4.349,2.913
166.457,-0.626,-11.962,7.182,-7.098,4.615,5.272,3.653,3.770,4.921,3.457
166.468,3.209,-9.045,7.161,-8.619,5.253,5.987,4.318,4.110,5.462,3.966
166.480,5.300,3.355,10.552,-7.365,6.084,6.778,5.008,4.850,6.079,4.499
166.491,2.678,5.726,14.209,-6.407,6.789,7.475,5.747,5.412,6.609,5.088
166.502,3.928,-2.600,9.553,-7.113,7.418,8.181,6.461,5.746,7.141,5.646
166.513,6.752,-3.455,5.594,-7.409,8.181,8.970,7.183,6.289,7.743,6.198
166.524,-1.834,4.325,10.150,-6.085,9.041,9.743,7.922,7.132,8.331,6.770
166.535,-8.487,-0.437,14.231,-5.645,9.646,10.342,8.641,7.588,8.757,7.333
166.547,-4.420,-5.618,8.548,-6.577,10.216,10.927,9.323,7.955,9.157,7.844
166.558,-1.949,-0.330,7.714,-6.279,10.713,11.378,9.943,8.352,9.417,8.284
166.569,-4.664,9.520,12.348,-4.855,11.090,11.723,10.507,8.615,9.585,8.680
166.580,1.550,2.055,11.630,-4.716,11.404,12.065,11.003,8.719,9.758,9.014
166.591,3.403,-2.413,6.579,-5.676,11.686,12.436,11.459,8.676,9.949,9.296
166.602,-9.529,1.660,8.641,-5.304,11.967,12.684,11.873,8.845,10.017,9.532
166.614,-10.923,-1.242,11.896,-5.292,12.148,12.847,12.220,8.894,10.007,9.707
166.625,-2.078,-2.629,9.474,-5.703,12.296,13.009,12.492,8.850,9.992,9.801
166.636,-3.580,3.722,8.871,-4.789,12.422,13.069,12.705,8.931,9.881,9.841
166.647,-7.855,5.978,10.782,-4.076,12.398,13.021,12.869,8.798,9.677,9.845
166.658,-4.514,0.841,8.957,-4.308,12.344,12.986,12.951,8.568,9.493,9.771
166.669,1.018,-4.461,6.277,-5.089,12.368,13.075,13.006,8.331,9.428,9.666
166.680,-5.175,-1.041,8.210,-5.203,12.293,13.001,13.034,8.109,9.200,9.533
166.691,-13.078,2.314,10.459,-4.768,12.151,12.836,13.010,7.870,8.889,9.354
166.703,-3.666,-0.035,9.783,-5.019,12.049,12.733,12.948,7.638,8.647,9.144
166.714,7.614,-3.153,5.602,-6.035,11.890,12.609,12.861,7.280,8.379,8.902
166.725,5.422,-3.692,5.465,-6.809,11.608,12.364,12.742,6.794,7.984,8.622
166.736,-5.656,-2.579,7.448,-6.979,11.249,12.023,12.559,6.266,7.496,8.280
166.747,-8.997,-0.251,11.141,-6.563,10.927,11.675,12.333,5.864,7.012,7.903
166.758,3.023,-0.825,11.378,-6.400,10.624,11.358,12.067,5.469,6.570,7.498
166.770,11.400,-4.906,7.355,-6.710,10.402,11.122,11.799,5.160,6.214,7.096
166.781,8.512,-3.081,5.400,-6.499,10.068,10.773,11.509,4.746,5.752,6.679
166.792,0.141,3.478,9.812,-5.001,9.675,10.309,11.189,4.389,5.194,6.249
166.803,-7.330,1.042,13.829,-4.321,9.211,9.822,10.831,3.900,4.638,5.805
166.814,-8.063,-4.073,9.668,-4.993,8.787,9.414,10.443,3.385,4.164,5.334
166.825,-0.691,-0.840,6.414,-4.916,8.371,8.992,10.045,2.914,3.676,4.853
166.836,3.827,5.691,8.188,-3.210,8.114,8.648,9.667,2.768,3.289,4.415
166.847,0.522,4.031,10.358,-2.821,7.782,8.282,9.302,2.466,2.898,4.009
166.857,2.821,-4.885,9.015,-3.343,7.487,8.012,8.970,2.104,2.605,3.639
166.868,2.872,-3.879,7.822,-4.156,7.100,7.676,8.642,1.600,2.240,3.268
166.878,-12.238,0.948,9.403,-3.510,6.607,7.159,8.278,1.130,1.704,2.870
166.889,-0.368,0.000,11.637,-3.193,6.112,6.638,7.853,0.673,1.180,2.424
166.900,8.850,-2.801,10.394,-3.589,5.742,6.272,7.426,0.296,0.812,1.979
166.911,7.520,1.027,7.290,-3.292,5.267,5.761,6.991,-0.113,0.304,1.532
166.922,2.383,10.296,8.504,-2.014,4.848,5.270,6.528,-0.393,-0.165,1.073
166.933,-3.450,6.790,10.394,-1.661,4.221,4.618,6.033,-0.943,-0.780,0.597
166.944,-3.975,-3.944,8.914,-2.609,3.615,4.071,5.502,-1.621,-1.288,0.086
166.956,4.237,-7.931,7.527,-4.701,2.880,3.428,4.938,-2.492,-1.905,-0.469
166.967,8.174,-7.816,8.389,-6.279,2.348,2.937,4.366,-3.084,-2.387,-1.049
166.977,-0.152,-5.158,7.534,-7.002,1.712,2.340,3.807,-3.785,-2.981,-1.623
166.988,-5.620,7.444,8.569,-5.455,1.120,1.691,3.238,-4.252,-3.611,-2.190
166.999,-3.486,7.738,10.919,-3.259,0.675,1.150,2.657,-4.478,-4.098,-2.733
167.010,-2.689,3.341,9.122,-2.773,0.137,0.596,2.094,-4.922,-4.582,-3.242
167.021,1.277,1.782,10.049,-2.756,-0.461,-0.007,1.515,-5.438,-5.106,-3.759
167.032,-1.783,-1.177,11.637,-3.108,-1.047,-0.582,0.935,-5.962,-5.598,-4.271
167.043,-10.161,-4.655,10.789,-3.569,-1.468,-1.002,0.379,-6.304,-5.935,-4.758
167.054,-7.912,-2.722,8.986,-3.730,-1.893,-1.411,-0.132,-6.677,-6.261,-5.200
167.065,1.313,-1.767,10.092,-3.642,-2.151,-1.671,-0.589,-6.848,-6.434,-5.580
167.077,4.553,-7.608,8.339,-4.458,-2.307,-1.802,-0.953,-6.969,-6.482,-5.870
167.088,1.463,-9.268,7.987,-5.214,-2.436,-1.892,-1.246,-7.094,-6.501,-6.096
167.099,-0.885,-6.480,11.350,-5.443,-2.480,-1.952,-1.469,-7.044,-6.496,-6.255
167.110,-4.772,-4.152,11.199,-5.344,-2.295,-1.794,-1.615,-6.751,-6.274,-6.337
167.121,-2.308,-2.837,6.960,-5.336,-2.247,-1.724,-1.678,-6.681,-6.145,-6.336
167.131,8.957,-6.516,7.513,-5.864,-2.118,-1.591,-1.690,-6.509,-5.960,-6.290
167.143,3.985,-11.538,7.190,-6.386,-2.093,-1.569,-1.687,-6.418,-5.877,-6.218
167.154,0.659,-12.372,7.944,-6.806,-2.035,-1.517,-1.675,-6.300,-5.774,-6.148
167.166,-1.503,-9.196,9.769,-6.888,-1.916,-1.405,-1.654,-6.127,-5.617,-6.074
167.178,-3.019,-4.411,11.896,-6.765,-1.842,-1.365,-1.610,-5.958,-5.538,-5.981
167.189,-4.650,-0.409,12.449,-6.419,-1.683,-1.253,-1.559,-5.684,-5.389,-5.884
167.201,-5.728,2.155,11.889,-5.696,-1.509,-1.125,-1.464,-5.393,-5.219,-5.737
167.212,-5.994,2.551,13.620,-4.607,-1.293,-0.958,-1.361,-5.047,-4.996,-5.570
167.224,-5.555,4.210,11.687,-3.163,-0.837,-0.568,-1.154,-4.419,-4.539,-5.282
167.235,-3.659,3.966,10.861,-1.109,-0.466,-0.293,-0.887,-3.800,-4.171,-4.910
167.247,-1.640,2.069,10.193,0.898,-0.134,-0.028,-0.601,-3.250,-3.784,-4.488
167.259,1.564,-0.509,9.460,2.281,0.358,0.471,-0.245,-2.650,-3.143,-3.979
167.270,5.760,-2.191,8.447,2.860,0.842,0.996,0.185,-2.118,-2.478,-3.393
167.282,10.481,-2.219,8.720,3.708,1.106,1.259,0.601,-1.724,-2.068,-2.815
167.293,8.339,2.414,9.956,4.261,1.302,1.462,0.945,-1.414,-1.720,-2.316
167.305,11.156,5.554,10.085,4.779,1.389,1.558,1.191,-1.215,-1.480,-1.917
167.317,9.676,8.234,9.877,5.820,1.427,1.572,1.362,-1.000,-1.315,-1.590
167.328,5.961,7.508,9.482,7.160,1.589,1.667,1.499,-0.568,-1.053,-1.281
167.340,2.613,2.349,9.144,8.385,1.888,1.924,1.665,-0.028,-0.610,-0.924
167.352,1.348,-3.103,8.770,8.682,1.946,2.036,1.848,0.104,-0.304,-0.544
167.363,2.750,-5.596,8.727,8.103,1.776,1.965,1.964,-0.072,-0.191,-0.241
167.375,5.271,-3.908,10.078,7.186,1.711,1.973,2.027,-0.115,-0.016,-0.012
167.386,0.673,1.257,8.835,6.592,1.943,2.246,2.135,0.178,0.397,0.238
167.398,1.054,5.080,8.418,6.471,1.781,2.079,2.219,0.151,0.359,0.451
167.409,-1.668,4.915,9.453,6.697,1.680,1.951,2.222,0.225,0.362,0.582
167.421,-1.913,1.415,8.971,6.822,1.759,2.026,2.223,0.438,0.571,0.714
167.433,0.544,1.969,9.561,6.566,1.387,1.673,2.156,0.157,0.349,0.774
167.444,-0.770,4.900,9.870,5.762,1.172,1.473,1.994,0.027,0.268,0.723
167.456,-0.813,9.657,8.023,5.795,1.022,1.300,1.848,0.024,0.204,0.680
167.467,-5.448,7.013,10.638,6.151,0.960,1.220,1.696,0.106,0.241,0.637
167.479,-6.497,0.244,12.320,5.862,0.837,1.120,1.577,0.055,0.262,0.634
167.490,-6.116,-3.268,14.303,4.613,0.922,1.252,1.511,0.153,0.498,0.668
167.502,-1.438,-2.054,12.808,2.791,0.772,1.167,1.464,-0.043,0.483,0.688
167.513,0.968,2.105,10.753,1.529,0.922,1.351,1.437,0.084,0.704,0.699
167.525,0.256,-0.739,10.947,0.359,0.691,1.180,1.387,-0.229,0.554,0.669
167.536,5.767,-5.237,9.101,0.371,0.708,1.196,1.339,-0.181,0.590,0.641
167.548,7.032,-9.663,10.286,0.217,0.440,0.922,1.245,-0.407,0.344,0.572
167.559,9.733,-3.714,10.804,0.273,0.391,0.895,1.149,-0.462,0.345,0.502
167.571,3.964,6.229,12.133,0.616,0.309,0.786,1.062,-0.469,0.257,0.433
167.582,-1.446,8.320,13.541,1.118,0.297,0.775,1.010,-0.450,0.273,0.406
167.593,-4.305,4.074,12.442,1.215,0.059,0.554,0.922,-0.680,0.085,0.348
167.605,-1.790,-3.175,9.187,0.977,0.086,0.549,0.839,-0.554,0.116,0.299
167.616,-3.019,-2.938,9.237,1.481,0.004,0.432,0.761,-0.528,0.041,0.260
167.627,-2.444,-0.682,12.298,1.537,-0.042,0.387,0.686,-0.529,0.043,0.228
167.638,-4.636,1.250,13.218,0.324,-0.109,0.344,0.620,-0.611,0.029,0.190
167.649,3.633,-1.903,10.926,-1.693,-0.313,0.212,0.511,-0.942,-0.105,0.076
167.661,10.064,2.630,7.211,-1.437,-0.152,0.330,0.452,-0.708,-0.001,0.003
167.672,4.165,2.601,8.246,0.107,-0.252,0.135,0.388,-0.620,-0.184,-0.048
167.683,-2.516,3.104,13.872,1.707,-0.109,0.249,0.356,-0.383,-0.028,-0.037
167.695,-2.279,-6.020,16.200,1.172,-0.201,0.157,0.344,-0.426,-0.071,-0.000
167.706,4.028,-4.411,13.591,-0.439,-0.200,0.221,0.304,-0.524,0.015,-0.017
167.718,8.102,0.115,9.747,-0.847,-0.319,0.134,0.265,-0.695,-0.067,-0.051
167.729,11.796,4.555,8.720,-0.378,-0.421,0.006,0.206,-0.738,-0.188,-0.103
167.739,-0.138,7.882,13.584,0.947,-0.336,0.026,0.150,-0.509,-0.145,-0.135
167.750,0.537,2.191,12.241,1.185,-0.303,0.064,0.112,-0.454,-0.072,-0.137
167.761,5.566,-0.991,8.612,0.768,-0.397,0.007,0.071,-0.590,-0.102,-0.150
167.772,-1.525,3.686,8.993,1.554,-0.470,-0.118,0.011,-0.532,-0.196,-0.176
167.783,-9.694,5.295,12.650,2.023,-0.598,-0.253,-0.060,-0.606,-0.288,-0.206
167.794,-11.691,1.121,13.864,1.907,-0.641,-0.294,-0.128,-0.614,-0.284,-0.230
167.805,-6.906,-2.650,12.241,1.566,-0.716,-0.348,-0.197,-0.687,-0.297,-0.257
167.816,1.621,2.551,9.934,2.059,-0.582,-0.257,-0.238,-0.436,-0.167,-0.258
167.827,1.593,8.054,11.486,3.625,-0.821,-0.574,-0.315,-0.479,-0.427,-0.278
167.837,-0.964,9.513,11.874,3.919,-0.942,-0.701,-0.422,-0.532,-0.488,-0.320
167.848,-8.394,2.508,11.278,3.561,-1.201,-0.929,-0.565,-0.785,-0.646,-0.395
167.859,-13.279,-2.162,10.250,2.577,-1.136,-0.812,-0.668,-0.764,-0.475,-0.444
167.870,-7.783,-4.224,11.235,1.079,-1.507,-1.105,-0.791,-1.241,-0.727,-0.529
167.881,-3.817,-2.399,12.823,0.315,-1.750,-1.307,-0.966,-1.528,-0.900,-0.676
167.892,0.925,-3.642,11.680,-0.054,-1.922,-1.459,-1.131,-1.706,-1.026,-0.817
167.903,2.771,-5.790,9.747,-0.534,-2.255,-1.741,-1.329,-2.106,-1.285,-0.994
167.914,0.062,-4.993,9.913,-0.529,-2.423,-1.890,-1.531,-2.283,-1.413,-1.177
167.924,6.507,-0.962,13.699,-0.267,-2.643,-2.128,-1.741,-2.439,-1.626,-1.365
167.935,13.103,-2.420,9.597,-0.012,-2.877,-2.377,-1.972,-2.604,-1.839,-1.563
167.946,2.548,-1.041,9.165,0.568,-3.295,-2.810,-2.235,-2.949,-2.230,-1.789
167.957,-0.124,-4.849,9.482,0.690,-3.738,-3.216,-2.548,-3.400,-2.581,-2.052
167.968,9.151,-3.857,8.583,0.906,-4.104,-3.580,-2.873,-3.702,-2.883,-2.321
167.980,3.403,-7.220,8.734,0.588,-4.458,-3.901,-3.188,-4.049,-3.142,-2.581
167.991,1.471,-6.128,13.038,0.286,-4.587,-4.035,-3.472,-4.106,-3.219,-2.812
168.002,5.063,-6.193,7.333,0.058,-4.810,-4.236,-3.736,-4.309,-3.364,-3.024
168.013,-4.858,-4.942,10.962,-0.387,-5.172,-4.568,-4.010,-4.662,-3.642,-3.247
168.024,-1.424,-8.686,11.062,-2.004,-5.594,-4.902,-4.300,-5.191,-3.932,-3.498
168.035,-6.008,-5.632,8.275,-3.910,-6.001,-5.193,-4.602,-5.778,-4.208,-3.789
168.046,-5.326,7.393,12.485,-3.084,-6.356,-5.603,-4.948,-5.999,-4.605,-4.125
168.058,6.572,8.881,12.679,-1.391,-6.743,-6.036,-5.285,-6.250,-4.997,-4.428
168.069,1.018,3.427,8.404,-1.029,-7.051,-6.382,-5.624,-6.421,-5.286,-4.715
168.080,-5.426,1.839,11.529,-0.659,-7.364,-6.705,-5.972,-6.638,-5.544,-5.004
168.091,4.618,3.398,10.897,0.014,-7.619,-6.999,-6.295,-6.738,-5.762,-5.255
168.102,2.441,-2.887,9.963,0.004,-7.880,-7.267,-6.602,-6.896,-5.945,-5.482
168.113,-6.030,-7.939,12.313,-0.389,-8.265,-7.643,-6.927,-7.207,-6.238,-5.729
168.124,1.032,-4.849,10.466,-0.387,-8.336,-7.727,-7.206,-7.169,-6.241,-5.931
168.135,4.107,-1.041,8.821,-0.458,-8.547,-7.939,-7.444,-7.294,-6.376,-6.094
168.146,-1.173,1.839,12.593,-1.110,-8.572,-7.968,-7.652,-7.236,-6.336,-6.234
168.158,1.176,5.367,11.860,-1.119,-8.522,-7.913,-7.768,-7.125,-6.221,-6.286
168.169,0.968,5.051,8.152,-0.017,-8.337,-7.800,-7.820,-6.733,-6.035,-6.261
168.180,-6.209,4.254,9.568,1.096,-8.120,-7.651,-7.809,-6.313,-5.804,-6.161
168.191,-4.679,7.932,11.616,3.048,-7.739,-7.344,-7.730,-5.703,-5.401,-5.979
168.202,5.710,2.917,9.647,4.297,-7.579,-7.239,-7.602,-5.329,-5.176,-5.722
168.213,9.288,1.437,8.009,5.080,-7.303,-6.997,-7.436,-4.875,-4.808,-5.421
168.224,7.039,-0.567,10.976,4.844,-6.986,-6.644,-7.229,-4.509,-4.336,-5.085
168.235,10.948,1.523,10.904,4.783,-6.747,-6.372,-6.994,-4.224,-3.953,-4.729
168.247,12.974,0.129,7.649,4.558,-6.464,-6.065,-6.722,-3.887,-3.545,-4.343
168.258,5.545,-3.735,6.845,3.920,-6.091,-5.636,-6.420,-3.530,-3.027,-3.940
168.269,-2.444,-2.219,10.351,3.496,-5.711,-5.222,-6.090,-3.134,-2.540,-3.523
168.280,-0.404,3.204,10.962,3.918,-5.239,-4.788,-5.733,-2.531,-2.042,-3.088
168.291,0.932,5.245,9.482,4.855,-4.657,-4.266,-5.325,-1.775,-1.454,-2.598
168.302,-2.847,4.239,11.450,5.539,-4.252,-3.891,-4.905,-1.251,-1.008,-2.092
168.313,-5.836,5.619,13.096,6.311,-3.774,-3.422,-4.496,-0.687,-0.467,-1.595
168.325,-3.975,7.652,12.966,7.161,-3.322,-2.985,-4.061,-0.141,0.045,-1.071
168.336,-5.440,8.708,10.811,7.861,-2.866,-2.554,-3.607,0.431,0.552,-0.526
168.347,-4.945,6.833,10.574,7.193,-2.438,-2.090,-3.158,0.857,1.081,0.002
168.358,-4.435,0.812,11.558,5.951,-2.067,-1.623,-2.715,1.099,1.593,0.504
168.369,-3.314,-5.072,12.693,4.467,-1.821,-1.301,-2.305,1.235,1.937,0.948
168.380,0.422,-7.112,13.282,3.097,-1.536,-0.970,-1.914,1.443,2.269,1.352
168.391,5.451,-6.056,11.278,2.372,-1.212,-0.621,-1.566,1.715,2.604,1.698
168.402,8.993,-2.025,9.532,2.322,-1.209,-0.621,-1.296,1.713,2.586,1.958
168.413,9.144,2.321,7.218,2.659,-1.269,-0.685,-1.117,1.650,2.506,2.128
168.424,6.040,4.950,7.103,3.018,-1.312,-0.744,-1.022,1.628,2.437,2.215
168.435,0.343,5.389,8.124,3.179,-1.494,-0.956,-1.002,1.499,2.218,2.228
168.447,-4.923,4.620,10.064,2.982,-1.709,-1.185,-1.048,1.306,1.982,2.172
168.458,-10.032,1.617,11.953,2.289,-1.895,-1.352,-1.146,1.076,1.803,2.060
168.469,-10.714,-2.636,13.175,1.307,-2.124,-1.535,-1.282,0.752,1.601,1.900
168.480,-8.559,-4.547,12.435,0.434,-2.460,-1.822,-1.455,0.311,1.288,1.695
168.491,-4.909,-5.560,11.292,-0.274,-2.724,-2.047,-1.643,-0.044,1.030,1.469
168.502,-1.460,-4.705,10.265,-1.321,-2.890,-2.158,-1.844,-0.336,0.877,1.222
168.513,0.738,-2.155,8.993,-1.538,-3.009,-2.277,-2.029,-0.491,0.713,0.987
168.524,1.859,1.372,7.987,-0.639,-3.154,-2.494,-2.205,-0.534,0.460,0.771
168.535,0.989,4.656,7.125,-0.141,-3.243,-2.643,-2.367,-0.538,0.287,0.580
168.546,-0.792,7.444,8.016,0.458,-3.275,-2.733,-2.521,-0.482,0.179,0.405
168.557,-2.416,7.990,9.309,0.963,-3.462,-2.970,-2.679,-0.589,-0.066,0.234
168.568,-2.976,4.907,10.416,0.782,-3.589,-3.106,-2.828,-0.705,-0.210,0.075
168.580,-2.681,-0.200,10.286,0.046,-3.752,-3.237,-2.986,-0.935,-0.351,-0.097
168.591,-0.095,-6.581,9.841,-1.120,-4.079,-3.507,-3.166,-1.377,-0.641,-0.301
168.602,1.772,-10.662,9.043,-2.413,-4.386,-3.763,-3.371,-1.801,-0.927,-0.541
168.613,3.173,-11.107,8.009,-3.231,-4.676,-4.003,-3.603,-2.210,-1.204,-0.815
168.624,3.504,-7.939,8.749,-3.414,-5.013,-4.305,-3.848,-2.637,-1.543,-1.102
168.635,2.757,-1.989,8.720,-2.979,-5.280,-4.574,-4.106,-2.924,-1.843,-1.397
168.646,1.844,2.184,10.071,-2.200,-5.449,-4.773,-4.357,-3.049,-2.063,-1.673
168.657,1.427,4.304,10.416,-1.148,-5.503,-4.885,-4.577,-3.004,-2.183,-1.904
168.668,0.386,3.506,10.717,-0.977,-5.676,-5.080,-4.767,-3.135,-2.377,-2.099
168.679,-1.984,-0.366,10.143,-1.841,-5.822,-5.200,-4.933,-3.328,-2.502,-2.272
168.690,-5.498,-4.483,10.006,-2.524,-5.785,-5.148,-5.066,-3.326,-2.464,-2.420
168.701,-1.668,-6.638,11.386,-3.381,-5.674,-5.005,-5.136,-3.290,-2.347,-2.514
168.712,4.273,-4.123,11.242,-3.245,-5.639,-5.000,-5.165,-3.220,-2.368,-2.566
168.722,15.086,0.661,9.553,-2.514,-5.472,-4.867,-5.151,-3.012,-2.256,-2.569
168.734,15.338,0.467,9.352,-1.912,-5.351,-4.775,-5.110,-2.852,-2.177,-2.537
168.745,11.012,-0.366,9.791,-1.587,-5.258,-4.704,-5.038,-2.728,-2.115,-2.470
168.756,3.597,-0.308,10.761,-1.400,-5.169,-4.630,-4.963,-2.620,-2.050,-2.399
168.767,-3.623,0.467,13.448,-0.985,-5.037,-4.522,-4.888,-2.453,-1.947,-2.323
168.778,-7.122,1.645,14.166,-0.339,-4.878,-4.391,-4.800,-2.246,-1.815,-2.230
168.789,-6.633,1.279,14.238,0.036,-4.812,-4.339,-4.706,-2.152,-1.756,-2.124
168.800,-5.196,0.036,12.485,0.033,-4.742,-4.271,-4.614,-2.072,-1.681,-2.021
168.811,-0.777,-2.313,11.493,-0.239,-4.697,-4.216,-4.537,-2.042,-1.622,-1.935
168.822,6.364,-2.593,9.130,-0.771,-4.686,-4.186,-4.474,-2.067,-1.594,-1.870
168.833,14.784,-2.298,6.550,-1.084,-4.753,-4.235,-4.441,-2.174,-1.650,-1.842
168.844,15.668,0.819,7.017,-0.806,-4.935,-4.434,-4.455,-2.332,-1.853,-1.860
168.856,8.972,2.134,8.203,-0.461,-5.067,-4.593,-4.522,-2.417,-2.011,-1.927
168.867,0.414,-0.890,10.854,-0.842,-5.308,-4.823,-4.628,-2.677,-2.238,-2.032
168.878,-3.263,-7.321,11.307,-1.832,-5.514,-5.014,-4.781,-2.914,-2.433,-2.191
168.889,0.163,-9.685,8.828,-2.680,-5.908,-5.362,-4.979,-3.397,-2.792,-2.405
168.900,8.526,-2.643,7.412,-2.434,-6.252,-5.729,-5.243,-3.711,-3.167,-2.682
168.911,11.350,6.086,8.289,-1.464,-6.599,-6.089,-5.524,-4.032,-3.523,-2.966
168.922,6.802,5.913,10.315,-0.889,-7.197,-6.732,-5.880,-4.533,-4.147,-3.313
168.933,-0.468,-3.527,9.934,-1.689,-7.665,-7.169,-6.291,-5.036,-4.562,-3.713
168.944,-1.625,-9.483,8.116,-2.734,-8.297,-7.746,-6.741,-5.746,-5.123,-4.158
168.955,6.795,-5.352,6.931,-2.851,-8.884,-8.332,-7.251,-6.316,-5.691,-4.663
168.966,13.039,2.759,7.362,-2.088,-9.599,-9.062,-7.806,-6.973,-6.389,-5.200
168.977,5.595,2.278,7.010,-1.752,-10.232,-9.734,-8.406,-7.492,-7.017,-5.770
168.989,-6.511,-1.874,9.151,-1.983,-10.962,-10.479,-9.043,-8.147,-7.709,-6.370
169.000,-5.052,-2.435,10.861,-2.317,-11.593,-11.103,-9.702,-8.737,-8.278,-6.990
169.011,8.232,-2.492,8.037,-2.537,-12.462,-11.969,-10.400,-9.550,-9.083,-7.643
169.022,7.808,-7.507,5.171,-4.247,-13.130,-12.572,-11.116,-10.275,-9.630,-8.319
169.033,1.420,-8.054,7.125,-5.069,-13.816,-13.193,-11.803,-11.021,-10.204,-8.973
169.044,4.546,-0.718,5.731,-3.800,-14.436,-13.887,-12.483,-11.452,-10.837,-9.607
169.055,5.142,4.131,5.235,-2.372,-14.861,-14.392,-13.114,-11.657,-11.262,-10.170
169.066,-3.307,3.765,10.042,-1.246,-15.166,-14.770,-13.672,-11.742,-11.538,-10.637
169.077,-7.316,3.298,12.004,-0.550,-15.636,-15.277,-14.180,-12.038,-11.930,-11.040
169.089,-5.074,1.839,7.779,-0.537,-16.122,-15.771,-14.671,-12.398,-12.301,-11.418
169.100,-9.766,3.118,7.283,-0.624,-16.423,-16.059,-15.129,-12.607,-12.471,-11.764
169.111,-10.987,0.065,12.794,-1.095,-16.827,-16.457,-15.563,-12.909,-12.752,-12.088
169.122,-1.834,-2.859,11.644,-1.701,-17.321,-16.910,-15.993,-13.365,-13.091,-12.410
169.133,-0.102,-7.285,5.853,-2.669,-17.716,-17.199,-16.401,-13.836,-13.273,-12.717
169.144,-2.868,-5.496,8.813,-2.955,-17.953,-17.413,-16.766,-14.011,-13.385,-12.984
169.155,6.234,1.775,10.373,-2.278,-18.223,-17.736,-17.100,-14.083,-13.601,-13.213
169.167,6.177,2.464,6.572,-1.119,-18.453,-18.050,-17.408,-14.053,-13.796,-13.404
169.178,-6.468,2.429,9.690,-0.158,-18.482,-18.129,-17.659,-13.873,-13.746,-13.527
169.189,3.490,2.737,11.314,0.869,-18.607,-18.282,-17.868,-13.813,-13.755,-13.591
169.200,9.496,6.287,7.326,2.612,-18.652,-18.409,-18.042,-13.564,-13.720,-13.602
169.211,0.723,5.647,11.673,2.635,-18.775,-18.525,-18.205,-13.548,-13.671,-13.599
169.222,2.685,3.262,10.301,2.247,-18.794,-18.504,-18.309,-13.486,-13.493,-13.544
169.234,-1.252,3.887,5.925,2.321,-18.831,-18.568,-18.387,-13.337,-13.407,-13.469
169.245,-2.976,7.666,13.168,3.309,-18.679,-18.480,-18.424,-12.928,-13.161,-13.344
169.256,-1.165,2.270,8.246,3.120,-18.578,-18.352,-18.402,-12.725,-12.876,-13.159
169.267,-12.827,3.434,8.490,2.945,-18.288,-18.076,-18.301,-12.278,-12.456,-12.906
169.277,2.196,-0.488,9.187,1.555,-18.063,-17.780,-18.145,-12.054,-12.029,-12.611
169.289,-9.299,-4.684,7.700,-0.740,-17.736,-17.326,-17.924,-11.851,-11.480,-12.283
169.300,-14.989,2.874,12.190,-1.254,-17.269,-16.853,-17.631,-11.330,-10.941,-11.910
169.311,-4.506,4.095,9.805,-1.526,-16.743,-16.300,-17.264,-10.796,-10.335,-11.474
169.322,-10.793,0.359,11.831,-2.221,-16.165,-15.680,-16.838,-10.249,-9.675,-10.990
