R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,5,50,5,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
243.936,-1.165,-3.936,8.964,1.741,-5.522,-4.544,-3.837,-6.509,-4.854,-4.297
243.948,-2.459,-5.000,9.273,2.211,-5.648,-4.637,-4.121,-6.543,-4.809,-4.450
243.959,-4.550,-1.221,9.589,2.103,-5.884,-4.862,-4.350,-6.647,-4.901,-4.551
243.970,2.721,3.442,10.408,2.299,-6.057,-5.051,-4.563,-6.642,-4.960,-4.637
243.982,3.885,4.419,10.818,1.604,-6.217,-5.195,-4.790,-6.697,-4.983,-4.749
243.993,7.204,5.281,11.443,1.692,-6.210,-5.190,-4.933,-6.550,-4.865,-4.781
244.005,6.809,-0.574,11.321,2.131,-6.043,-5.009,-4.953,-6.273,-4.561,-4.676
244.016,2.045,-5.668,10.782,2.090,-5.749,-4.695,-4.864,-5.880,-4.126,-4.461
244.028,-0.842,-2.068,13.096,1.469,-5.604,-4.538,-4.736,-5.636,-3.866,-4.224
244.039,1.449,4.203,13.541,1.333,-5.463,-4.369,-4.599,-5.441,-3.609,-3.993
244.051,7.621,9.484,13.383,1.740,-5.453,-4.334,-4.481,-5.374,-3.492,-3.786
244.063,12.313,4.045,11.012,2.365,-5.191,-4.068,-4.335,-5.005,-3.133,-3.541
244.074,9.144,-5.036,8.957,1.979,-4.831,-3.699,-4.128,-4.552,-2.671,-3.233
244.086,1.154,-6.940,9.862,0.469,-4.413,-3.206,-3.837,-4.192,-2.115,-2.868
244.098,-0.979,-1.529,11.235,-0.566,-3.653,-2.405,-3.408,-3.461,-1.291,-2.399
244.109,-6.238,2.213,13.031,-0.157,-2.904,-1.687,-2.857,-2.620,-0.568,-1.822
244.121,-1.050,1.538,10.229,1.060,-2.169,-1.010,-2.248,-1.742,0.122,-1.179
244.132,-0.195,-4.770,9.999,2.072,-1.584,-0.403,-1.653,-1.151,0.760,-0.532
244.143,0.350,-1.968,9.611,2.101,-0.744,0.440,-0.986,-0.283,1.620,0.173
244.155,-2.595,-1.508,11.594,2.298,-0.040,1.122,-0.288,0.490,2.312,0.902
244.166,-1.079,1.308,13.433,1.886,0.617,1.813,0.414,1.095,2.995,1.618
244.178,-3.292,5.913,13.843,1.529,1.246,2.512,1.135,1.583,3.660,2.326
244.189,-1.460,9.348,14.382,1.994,1.704,3.009,1.790,1.949,4.116,2.958
244.201,0.874,9.944,14.978,2.740,1.950,3.282,2.325,2.137,4.355,3.473
244.212,2.232,9.333,14.209,3.602,2.202,3.544,2.758,2.373,4.594,3.894
244.224,3.475,8.112,12.887,3.622,2.298,3.673,3.100,2.409,4.701,4.220
244.236,2.297,8.392,12.873,4.146,2.470,3.852,3.373,2.580,4.865,4.482
244.247,4.424,6.725,11.960,4.894,2.688,4.058,3.639,2.843,5.066,4.746
244.259,6.701,4.591,11.235,5.784,2.943,4.291,3.909,3.172,5.306,5.026
244.270,7.355,1.803,10.322,6.570,3.114,4.442,4.156,3.424,5.478,5.294
244.282,7.578,-1.098,9.510,7.013,3.218,4.543,4.371,3.584,5.608,5.537
244.293,7.736,2.335,10.100,7.780,3.281,4.585,4.537,3.743,5.685,5.737
244.304,6.996,6.653,10.171,9.145,3.130,4.386,4.612,3.754,5.541,5.861
244.316,7.765,4.620,9.625,9.648,2.788,4.036,4.541,3.512,5.262,5.850
244.327,8.720,2.551,8.842,9.869,2.372,3.622,4.334,3.189,4.929,5.710
244.339,7.686,3.190,8.318,9.773,1.915,3.186,4.034,2.792,4.579,5.479
244.351,8.835,-0.344,8.174,9.265,1.500,2.818,3.690,2.390,4.297,5.206
244.362,8.979,-3.671,7.585,8.373,1.161,2.541,3.358,2.027,4.099,4.936
244.374,9.029,-7.989,6.586,6.962,0.799,2.255,3.037,1.606,3.876,4.663
244.385,7.995,-11.078,7.700,5.282,0.338,1.863,2.696,1.081,3.528,4.351
244.397,5.214,-10.374,9.324,4.356,-0.135,1.444,2.320,0.560,3.139,3.990
244.408,3.849,-11.653,9.108,3.186,-0.622,0.992,1.916,0.053,2.706,3.588
244.420,1.938,-11.474,10.329,1.872,-1.083,0.566,1.501,-0.439,2.283,3.160
244.432,-1.302,-9.771,11.479,0.525,-1.405,0.284,1.101,-0.819,1.985,2.732
244.443,-3.450,-7.033,12.514,-0.721,-1.768,-0.048,0.726,-1.239,1.619,2.311
244.455,-0.238,-6.092,12.298,-1.325,-2.101,-0.376,0.360,-1.589,1.250,1.892
244.466,-1.596,-2.823,13.168,-1.807,-2.452,-0.721,-0.009,-1.959,0.859,1.465
244.478,-1.999,0.345,14.094,-1.878,-2.817,-1.102,-0.364,-2.306,0.432,1.055
244.489,1.787,0.453,13.541,-1.989,-3.075,-1.349,-0.696,-2.593,0.145,0.674
244.500,3.217,-1.767,12.126,-2.019,-3.419,-1.663,-1.014,-2.993,-0.201,0.314
244.511,2.512,0.280,12.636,-2.630,-3.780,-1.969,-1.338,-3.462,-0.545,-0.055
244.523,0.314,-5.129,11.041,-3.866,-4.053,-2.162,-1.641,-3.901,-0.784,-0.411
244.534,-3.364,-8.844,10.365,-4.675,-4.151,-2.230,-1.887,-4.076,-0.910,-0.720
244.545,-5.124,-6.818,11.709,-5.520,-4.189,-2.225,-2.044,-4.226,-0.975,-0.948
244.557,-4.873,-7.630,11.220,-5.743,-4.145,-2.197,-2.150,-4.183,-1.021,-1.126
244.568,-5.893,-5.718,11.256,-5.987,-3.961,-2.023,-2.183,-4.018,-0.927,-1.234
244.580,-6.985,-3.642,11.457,-6.163,-3.880,-1.970,-2.165,-3.930,-0.957,-1.293
244.591,-7.955,-1.005,11.572,-6.005,-3.873,-2.009,-2.161,-3.880,-1.077,-1.366
244.603,-9.399,1.078,11.845,-5.469,-3.705,-1.897,-2.135,-3.648,-1.041,-1.411
244.615,-10.721,2.414,12.169,-4.528,-3.421,-1.674,-2.041,-3.282,-0.883,-1.373
244.626,-10.621,2.572,12.090,-3.367,-3.005,-1.322,-1.856,-2.769,-0.580,-1.227
244.637,-5.132,2.407,13.196,-2.502,-2.624,-0.993,-1.613,-2.304,-0.289,-1.010
244.649,-6.058,2.515,13.326,-1.500,-2.218,-0.635,-1.333,-1.817,0.043,-0.742
244.661,-6.863,1.250,13.282,-0.589,-1.796,-0.258,-1.006,-1.309,0.407,-0.417
244.672,-3.227,1.035,12.701,0.178,-1.426,0.063,-0.659,-0.844,0.724,-0.062
244.684,-4.902,-1.228,12.420,0.641,-1.181,0.265,-0.338,-0.508,0.928,0.271
244.695,-5.476,-4.317,12.650,0.752,-1.064,0.339,-0.076,-0.298,1.009,0.547
244.707,-3.307,-3.168,9.690,1.327,-0.973,0.381,0.106,-0.102,1.063,0.747
244.718,-4.406,-5.884,9.280,1.542,-0.790,0.532,0.265,0.156,1.231,0.928
244.730,-4.126,-8.449,9.058,1.236,-0.592,0.724,0.423,0.375,1.436,1.103
244.741,-0.914,-11.193,8.720,0.322,-0.520,0.816,0.560,0.402,1.528,1.244
244.753,3.734,-10.655,9.050,-0.633,-0.449,0.920,0.677,0.389,1.614,1.347
244.764,5.731,-6.660,10.940,-0.324,-0.401,0.957,0.776,0.434,1.629,1.427
244.776,5.911,-2.270,10.315,0.311,-0.126,1.213,0.908,0.721,1.866,1.542
244.787,4.531,2.120,8.907,1.337,0.122,1.425,1.090,1.031,2.065,1.718
244.799,0.594,4.929,9.704,2.309,0.163,1.414,1.237,1.170,2.059,1.871
244.811,-3.465,6.811,10.653,2.498,0.442,1.670,1.389,1.494,2.319,2.030
244.822,-9.421,1.732,10.265,2.082,0.798,2.045,1.629,1.803,2.695,2.275
244.834,-7.388,1.832,11.069,1.647,0.771,2.052,1.818,1.690,2.689,2.455
244.846,-3.637,-6.106,9.482,0.001,0.682,2.062,1.926,1.377,2.673,2.538
244.857,0.831,-7.040,7.369,-1.329,0.692,2.180,2.011,1.125,2.739,2.572
244.869,4.941,-7.019,6.220,-2.268,0.769,2.335,2.085,0.990,2.825,2.579
244.880,6.902,-4.008,6.421,-2.657,0.983,2.581,2.210,1.072,2.990,2.627
244.892,4.998,-0.739,8.081,-1.996,1.068,2.630,2.355,1.165,2.961,2.698
244.903,3.346,1.818,9.424,-1.581,0.937,2.451,2.412,1.069,2.716,2.689
244.915,1.341,3.571,10.825,-1.510,0.685,2.156,2.358,0.850,2.361,2.572
244.926,0.156,3.607,11.120,-1.710,0.445,1.882,2.211,0.624,2.032,2.362
244.938,-1.252,2.831,10.840,-2.087,0.159,1.570,1.994,0.337,1.663,2.082
244.950,-3.544,-4.633,11.098,-3.362,-0.363,1.092,1.679,-0.330,1.126,1.698
244.961,-4.722,-3.972,11.616,-4.313,-0.798,0.678,1.302,-0.868,0.644,1.243
244.973,-5.476,-1.522,12.485,-4.620,-1.155,0.307,0.901,-1.264,0.204,0.761
244.984,-6.561,-0.840,13.735,-4.404,-1.345,0.085,0.544,-1.450,-0.080,0.333
244.996,-4.499,3.801,14.267,-3.193,-1.405,-0.032,0.259,-1.439,-0.244,-0.003
245.007,0.457,6.093,12.866,-1.369,-1.403,-0.112,0.076,-1.296,-0.340,-0.206
245.019,5.961,5.331,10.926,0.627,-1.448,-0.250,-0.062,-1.146,-0.458,-0.328
245.030,6.428,8.428,8.979,3.197,-1.392,-0.306,-0.161,-0.821,-0.452,-0.368
245.041,3.080,7.242,9.173,4.216,-1.447,-0.415,-0.241,-0.705,-0.478,-0.367
245.052,5.940,3.463,9.992,5.111,-1.540,-0.525,-0.334,-0.682,-0.485,-0.360
245.064,1.435,4.893,11.666,5.788,-1.486,-0.493,-0.400,-0.497,-0.342,-0.316
245.076,4.230,1.351,11.134,6.243,-1.408,-0.412,-0.410,-0.329,-0.140,-0.207
245.087,5.315,-1.472,11.335,6.354,-1.407,-0.411,-0.388,-0.226,-0.019,-0.063
245.099,5.192,-3.671,11.666,5.916,-1.519,-0.532,-0.403,-0.226,-0.022,0.037
245.110,3.497,-3.513,12.162,5.099,-1.626,-0.635,-0.468,-0.261,-0.021,0.074
245.122,2.484,-3.671,9.352,4.174,-1.539,-0.517,-0.492,-0.172,0.181,0.133
245.133,-1.050,-2.887,9.704,3.016,-1.481,-0.374,-0.455,-0.241,0.383,0.231
245.145,-4.535,-0.732,10.092,1.842,-1.509,-0.303,-0.413,-0.439,0.489,0.311
245.156,-5.060,-2.320,9.158,0.418,-1.605,-0.316,-0.393,-0.691,0.489,0.345
245.168,-7.179,1.265,9.949,-0.558,-1.582,-0.248,-0.368,-0.767,0.545,0.361
245.179,-7.876,3.715,9.611,-1.019,-1.695,-0.347,-0.368,-0.930,0.423,0.340
245.191,-6.935,6.114,10.236,-1.009,-1.917,-0.589,-0.461,-1.133,0.159,0.223
245.202,-4.643,6.740,9.460,-0.701,-2.116,-0.829,-0.611,-1.260,-0.095,0.056
245.214,-4.672,3.614,10.854,-0.938,-2.260,-0.993,-0.791,-1.378,-0.268,-0.136
245.226,-1.805,3.959,11.177,-0.629,-2.350,-1.114,-0.951,-1.410,-0.395,-0.305
245.237,2.347,2.989,11.414,0.208,-2.351,-1.147,-1.053,-1.345,-0.418,-0.398
245.249,5.171,2.321,10.746,1.438,-2.213,-1.033,-1.083,-1.138,-0.276,-0.400
245.259,-1.173,10.390,12.557,3.632,-1.846,-0.735,-1.002,-0.595,0.068,-0.268
245.270,-2.811,10.792,11.996,4.712,-1.492,-0.404,-0.804,-0.136,0.469,0.006
245.282,-4.097,6.251,10.897,3.820,-1.060,0.076,-0.527,0.239,1.004,0.346
245.293,-2.947,6.129,10.990,3.068,-0.606,0.557,-0.183,0.663,1.516,0.733
245.304,-3.802,-7.457,10.250,0.263,-0.277,1.010,0.180,0.735,1.968,1.109
245.314,-0.763,-10.295,9.094,-1.331,0.042,1.399,0.549,0.872,2.310,1.444
245.325,2.972,-8.168,8.691,-1.117,0.447,1.801,0.921,1.236,2.659,1.777
245.337,5.415,0.101,9.884,0.687,0.975,2.276,1.351,1.830,3.093,2.179
245.348,5.516,2.464,10.365,2.652,1.398,2.646,1.809,2.343,3.447,2.634
245.360,4.438,4.002,10.401,4.397,1.518,2.721,2.180,2.563,3.533,3.025
245.371,0.989,9.333,14.712,5.437,1.553,2.759,2.425,2.613,3.600,3.302
245.381,2.922,2.637,13.132,5.109,1.546,2.805,2.612,2.526,3.678,3.523
245.392,4.560,-3.204,9.510,3.266,1.435,2.824,2.721,2.163,3.703,3.638
245.403,-0.993,-3.936,6.974,2.887,1.416,2.853,2.797,2.046,3.722,3.703
245.414,-6.770,1.710,8.045,3.575,1.369,2.781,2.833,2.054,3.648,3.734
245.425,-8.530,7.106,11.996,4.324,1.314,2.715,2.853,2.038,3.592,3.760
245.435,-3.012,4.282,12.607,4.182,1.234,2.633,2.818,1.985,3.526,3.735
245.446,10.596,-5.941,9.546,2.550,1.179,2.649,2.816,1.790,3.539,3.726
245.457,12.054,-7.572,8.397,0.625,0.896,2.429,2.723,1.363,3.288,3.596
245.468,-0.447,-0.782,9.597,1.435,0.915,2.425,2.649,1.409,3.250,3.483
245.479,-8.731,3.442,12.090,2.051,0.794,2.284,2.568,1.320,3.092,3.379
245.489,-11.426,3.664,12.708,2.632,0.664,2.131,2.454,1.242,2.934,3.252
245.500,-4.111,1.997,9.532,2.678,0.654,2.115,2.374,1.252,2.915,3.164
245.511,10.251,1.904,6.665,2.532,0.373,1.829,2.223,0.991,2.630,3.007
245.522,9.518,5.777,8.892,3.223,0.240,1.666,2.085,0.934,2.476,2.870
245.532,2.642,1.588,12.104,2.180,-0.091,1.366,1.904,0.552,2.185,2.690
245.543,1.205,-4.224,12.442,1.130,-0.511,0.995,1.626,0.038,1.813,2.400
245.554,-1.568,-8.736,7.031,-0.452,-0.816,0.790,1.360,-0.473,1.590,2.105
245.565,-3.558,-4.281,6.600,-0.815,-1.109,0.537,1.107,-0.866,1.304,1.812
245.575,-8.286,1.013,11.242,0.171,-1.484,0.125,0.798,-1.160,0.879,1.478
245.586,-6.209,-2.873,12.600,0.332,-1.691,-0.099,0.499,-1.312,0.656,1.171
245.597,1.061,-0.085,8.591,1.242,-1.753,-0.221,0.266,-1.232,0.542,0.940
245.608,1.090,10.246,8.713,3.663,-1.899,-0.504,0.046,-1.050,0.297,0.750
245.618,-2.042,9.743,11.364,4.040,-2.204,-0.827,-0.218,-1.251,0.042,0.544
245.629,3.087,3.686,12.564,3.987,-2.522,-1.145,-0.509,-1.496,-0.201,0.318
245.640,10.732,3.729,6.902,3.663,-2.767,-1.377,-0.786,-1.701,-0.367,0.098
245.651,3.777,10.447,7.743,4.943,-2.927,-1.597,-1.032,-1.652,-0.505,-0.073
245.661,2.045,0.912,11.220,2.951,-3.108,-1.718,-1.240,-1.884,-0.551,-0.212
245.672,9.460,-3.455,9.108,1.058,-3.252,-1.766,-1.409,-2.188,-0.564,-0.350
245.683,3.209,2.249,7.592,0.961,-3.261,-1.790,-1.536,-2.138,-0.566,-0.457
245.694,-3.738,3.664,10.523,0.807,-3.248,-1.807,-1.611,-2.036,-0.560,-0.511
245.704,4.733,-7.888,9.410,-0.560,-3.191,-1.703,-1.638,-2.063,-0.450,-0.531
245.715,-0.583,0.970,9.467,-0.598,-3.117,-1.635,-1.624,-1.981,-0.393,-0.527
245.726,-7.833,1.336,11.414,-0.118,-2.995,-1.546,-1.568,-1.782,-0.300,-0.464
245.737,3.698,-7.313,9.503,-1.598,-2.873,-1.371,-1.471,-1.779,-0.137,-0.376
245.748,7.017,-2.643,7.642,-0.836,-2.628,-1.150,-1.316,-1.504,0.055,-0.243
245.759,-2.214,3.851,11.343,0.249,-2.401,-0.971,-1.136,-1.178,0.225,-0.065
245.771,-3.263,3.204,11.314,-0.331,-2.201,-0.744,-0.935,-1.046,0.442,0.131
245.782,4.280,-2.399,4.962,-0.745,-2.003,-0.499,-0.727,-0.969,0.658,0.317
245.793,4.876,2.048,6.277,0.069,-1.828,-0.374,-0.537,-0.708,0.758,0.488
245.805,-0.375,5.180,13.225,1.336,-1.666,-0.243,-0.368,-0.478,0.887,0.659
245.816,0.184,0.029,11.386,1.082,-1.573,-0.133,-0.208,-0.416,1.001,0.826
245.827,2.268,0.603,6.651,1.509,-1.443,-0.051,-0.069,-0.180,1.087,0.971
245.838,-2.495,4.282,8.397,2.960,-1.261,0.031,0.059,0.226,1.190,1.122
245.850,-6.691,4.864,11.752,3.451,-1.325,-0.048,0.145,0.223,1.144,1.240
245.861,-5.886,-0.545,13.297,2.656,-1.337,-0.034,0.182,0.182,1.191,1.307
245.873,-0.662,-4.454,11.235,1.418,-1.262,0.084,0.212,0.171,1.321,1.347
245.885,4.050,-5.546,9.977,0.660,-1.213,0.158,0.271,0.156,1.388,1.400
245.896,6.134,-4.935,9.115,0.591,-1.223,0.151,0.304,0.127,1.371,1.420
245.908,6.486,-2.464,8.418,1.277,-1.204,0.158,0.342,0.167,1.372,1.452
245.919,0.989,5.166,12.233,2.881,-1.321,0.006,0.332,0.137,1.238,1.457
245.931,1.356,2.199,10.624,3.400,-1.438,-0.121,0.271,0.075,1.149,1.429
245.943,-5.333,5.173,13.153,4.102,-1.403,-0.107,0.236,0.193,1.206,1.434
245.954,-8.006,3.866,12.844,4.417,-1.515,-0.228,0.192,0.145,1.137,1.436
245.966,-10.003,0.977,11.810,4.199,-1.653,-0.357,0.108,0.036,1.061,1.398
245.977,-11.541,-1.127,11.371,3.574,-1.612,-0.292,0.053,0.064,1.169,1.383
245.989,-11.656,-4.001,11.184,2.509,-1.575,-0.219,0.050,0.051,1.272,1.406
246.000,-8.810,-6.652,9.223,1.834,-1.467,-0.097,0.084,0.143,1.407,1.453
246.010,3.626,0.345,7.750,2.333,-1.301,0.041,0.142,0.368,1.550,1.515
246.022,1.657,2.041,7.944,4.152,-1.120,0.142,0.252,0.741,1.682,1.656
246.034,2.232,8.033,9.726,5.591,-1.005,0.185,0.346,1.048,1.776,1.800
246.045,-1.086,7.760,10.250,6.424,-0.785,0.369,0.463,1.398,2.024,1.983
246.056,4.840,1.997,10.976,5.682,-0.784,0.403,0.569,1.371,2.108,2.139
246.066,8.325,-3.642,9.309,4.793,-0.737,0.482,0.655,1.375,2.223,2.259
246.077,5.954,-1.465,10.100,4.360,-0.638,0.610,0.738,1.429,2.373,2.365
246.088,1.499,5.094,13.002,5.300,-0.642,0.571,0.803,1.523,2.362,2.457
246.099,-1.446,8.486,14.152,5.911,-0.693,0.532,0.834,1.475,2.363,2.525
246.110,-6.231,0.151,10.861,5.290,-0.617,0.675,0.864,1.446,2.545,2.594
246.120,-5.778,-7.881,7.563,3.157,-0.814,0.594,0.885,1.024,2.478,2.627
246.131,1.456,1.502,8.303,3.576,-0.777,0.607,0.887,1.117,2.494,2.630
246.141,6.177,7.925,8.612,5.248,-0.561,0.753,0.928,1.501,2.663,2.694
246.151,-1.532,-2.011,11.271,4.132,-0.787,0.561,0.947,1.227,2.495,2.734
246.162,0.903,-6.602,12.248,2.240,-0.861,0.549,0.914,1.024,2.482,2.696
246.173,9.295,-5.021,7.757,1.922,-0.859,0.545,0.908,1.034,2.468,2.678
246.184,11.070,-3.577,4.883,2.049,-0.836,0.582,0.895,1.021,2.495,2.653
246.195,4.804,-0.387,8.037,3.197,-1.037,0.383,0.857,0.819,2.298,2.613
246.206,4.984,6.043,10.811,4.982,-1.071,0.325,0.806,0.859,2.261,2.579
246.217,6.249,8.277,9.438,6.152,-1.110,0.243,0.747,0.950,2.218,2.555
246.228,-1.237,3.463,10.064,6.603,-1.424,-0.116,0.628,0.782,1.914,2.485
246.239,-8.925,-0.861,12.406,5.697,-1.555,-0.232,0.492,0.663,1.844,2.388
246.250,0.184,-5.230,9.094,4.387,-1.858,-0.456,0.323,0.236,1.655,2.247
246.261,1.974,-7.335,5.630,3.188,-2.101,-0.610,0.146,-0.164,1.520,2.082
246.271,6.536,-5.316,9.252,2.065,-2.322,-0.770,-0.034,-0.496,1.364,1.898
246.282,16.020,1.408,8.734,2.372,-2.642,-1.083,-0.240,-0.814,1.059,1.692
246.292,3.863,1.243,9.690,2.748,-2.843,-1.315,-0.457,-0.928,0.843,1.483
246.302,-4.571,9.657,14.173,4.066,-2.877,-1.351,-0.638,-0.923,0.832,1.322
246.313,-3.249,3.319,11.680,4.038,-2.961,-1.415,-0.768,-1.001,0.804,1.222
246.323,-10.872,-5.115,12.966,2.464,-3.208,-1.605,-0.912,-1.331,0.635,1.096
246.334,-1.561,-5.884,7.261,1.691,-3.592,-1.915,-1.120,-1.841,0.337,0.892
246.344,-0.368,-6.746,6.205,1.360,-3.785,-2.052,-1.320,-2.122,0.208,0.695
246.355,5.703,-0.653,9.769,2.055,-3.681,-1.981,-1.466,-1.926,0.290,0.556
246.365,9.942,-1.458,6.493,2.309,-3.818,-2.131,-1.580,-2.003,0.160,0.459
246.376,4.215,-5.704,5.573,2.013,-3.747,-2.021,-1.650,-1.978,0.288,0.405
246.387,-0.468,-2.162,9.144,2.570,-3.660,-1.939,-1.670,-1.848,0.385,0.401
246.398,4.934,1.207,7.053,2.565,-3.645,-1.940,-1.659,-1.769,0.402,0.430
246.409,5.818,5.899,8.023,4.387,-3.496,-1.855,-1.633,-1.444,0.520,0.490
246.420,2.139,4.196,10.186,5.573,-3.427,-1.812,-1.574,-1.266,0.612,0.600
246.430,2.110,8.550,12.614,6.323,-3.274,-1.651,-1.499,-1.064,0.829,0.732
246.442,5.020,7.300,9.841,7.055,-3.118,-1.523,-1.373,-0.765,1.033,0.938
246.453,6.342,4.095,8.555,7.329,-2.860,-1.289,-1.223,-0.368,1.348,1.173
246.464,1.571,1.674,8.138,7.358,-2.641,-1.088,-1.069,-0.045,1.613,1.395
246.474,-5.275,1.487,10.811,7.024,-2.449,-0.880,-0.900,0.175,1.876,1.623
246.485,-1.704,5.037,13.692,7.271,-2.385,-0.825,-0.753,0.318,1.983,1.826
246.495,4.021,3.018,13.699,6.935,-2.250,-0.651,-0.603,0.429,2.208,2.029
246.506,2.750,-5.891,9.518,4.785,-2.162,-0.432,-0.444,0.296,2.452,2.218
246.516,-1.496,-8.168,8.045,2.777,-2.240,-0.403,-0.321,0.021,2.477,2.341
246.527,-1.086,-0.674,8.605,3.037,-2.288,-0.459,-0.257,-0.006,2.409,2.394
246.537,0.968,5.863,10.365,4.659,-2.267,-0.506,-0.215,0.170,2.367,2.442
246.547,1.528,6.337,10.911,5.059,-2.230,-0.485,-0.181,0.268,2.404,2.491
246.558,-0.023,2.716,11.156,4.459,-2.261,-0.497,-0.163,0.224,2.403,2.520
246.568,-0.102,-2.083,11.278,3.279,-2.429,-0.612,-0.177,-0.031,2.288,2.505
246.579,-0.023,-4.806,10.962,1.894,-2.477,-0.610,-0.212,-0.179,2.273,2.451
246.589,-0.303,-2.068,9.151,1.665,-2.583,-0.719,-0.265,-0.286,2.139,2.371
246.600,0.235,4.649,7.161,2.205,-2.715,-0.909,-0.347,-0.308,1.931,2.268
246.610,1.277,6.524,9.611,3.359,-2.924,-1.198,-0.479,-0.346,1.640,2.129
246.621,1.334,-2.420,12.334,2.204,-3.002,-1.242,-0.619,-0.485,1.594,1.982
246.631,-0.260,-7.745,11.874,0.364,-3.420,-1.605,-0.796,-1.018,1.208,1.777
246.641,-0.555,-0.337,9.130,0.772,-3.610,-1.845,-1.017,-1.124,0.943,1.524
246.652,0.601,9.642,7.434,3.221,-3.641,-2.010,-1.207,-0.886,0.778,1.328
246.662,0.443,5.188,10.028,4.240,-3.790,-2.228,-1.387,-0.872,0.586,1.168
246.673,-2.279,-6.911,11.745,2.996,-3.986,-2.403,-1.572,-1.087,0.431,0.996
246.683,0.443,-6.825,10.998,1.567,-4.438,-2.801,-1.811,-1.635,0.037,0.754
246.694,7.456,3.046,8.540,2.762,-4.541,-2.980,-2.064,-1.577,-0.130,0.504
246.704,4.625,7.494,9.072,4.564,-4.748,-3.285,-2.307,-1.559,-0.397,0.292
246.715,-10.765,2.716,10.897,4.729,-5.021,-3.556,-2.553,-1.790,-0.618,0.089
246.725,-12.015,1.638,11.551,4.231,-5.448,-3.968,-2.837,-2.203,-0.982,-0.155
246.736,3.138,-0.775,8.698,3.426,-5.899,-4.376,-3.165,-2.694,-1.345,-0.447
246.746,5.020,-8.959,8.971,1.087,-6.442,-4.843,-3.538,-3.355,-1.784,-0.804
246.756,6.644,-6.789,9.165,-0.003,-6.855,-5.210,-3.933,-3.844,-2.143,-1.201
246.767,12.837,-4.526,6.327,0.445,-7.187,-5.559,-4.335,-4.121,-2.473,-1.593
246.778,9.302,-2.370,10.955,0.486,-7.575,-5.933,-4.723,-4.510,-2.825,-1.969
246.788,10.653,-0.100,10.329,0.885,-7.901,-6.284,-5.093,-4.756,-3.147,-2.317
246.799,4.021,4.527,9.805,1.860,-8.233,-6.686,-5.467,-4.909,-3.506,-2.658
246.809,9.259,9.297,13.354,3.551,-8.567,-7.043,-5.832,-5.132,-3.797,-2.965
246.820,-1.970,6.237,10.258,4.503,-8.771,-7.291,-6.173,-5.174,-3.964,-3.232
246.830,4.575,8.378,12.327,5.762,-8.984,-7.514,-6.484,-5.273,-4.088,-3.449
246.841,-0.397,9.154,13.879,7.073,-9.122,-7.699,-6.759,-5.212,-4.159,-3.615
246.851,2.606,3.255,9.640,7.153,-9.239,-7.799,-6.985,-5.246,-4.138,-3.724
246.862,2.994,9.743,14.123,8.041,-9.274,-7.861,-7.156,-5.112,-4.076,-3.773
246.872,4.560,2.852,11.069,7.888,-9.321,-7.885,-7.287,-5.081,-3.973,-3.776
246.882,5.121,6.114,11.874,8.160,-9.246,-7.812,-7.373,-4.884,-3.777,-3.737
246.893,3.209,7.580,13.362,8.706,-9.117,-7.712,-7.404,-4.580,-3.553,-3.641
246.903,3.367,1.114,8.188,8.564,-9.099,-7.678,-7.402,-4.472,-3.393,-3.508
246.913,2.541,7.286,14.130,8.391,-9.110,-7.665,-7.406,-4.417,-3.261,-3.390
246.924,-6.784,2.349,11.019,8.023,-9.012,-7.549,-7.381,-4.249,-3.036,-3.250
246.934,-2.243,1.171,8.849,7.902,-8.912,-7.447,-7.326,-4.048,-2.829,-3.083
246.945,-3.630,1.207,14.001,7.666,-8.804,-7.322,-7.252,-3.875,-2.603,-2.902
246.955,-2.078,-0.646,8.073,6.937,-8.669,-7.133,-7.141,-3.759,-2.330,-2.699
246.965,7.362,-1.846,9.712,6.334,-8.467,-6.906,-6.998,-3.528,-2.025,-2.471
246.976,3.504,-0.308,11.005,5.606,-8.289,-6.696,-6.832,-3.347,-1.757,-2.237
246.986,3.224,2.781,9.898,5.321,-8.099,-6.497,-6.671,-3.126,-1.511,-2.020
246.997,0.953,-1.630,9.992,4.635,-7.913,-6.258,-6.489,-2.994,-1.232,-1.788
247.007,-3.946,4.297,12.427,4.770,-7.581,-5.937,-6.273,-2.607,-0.882,-1.533
247.018,-5.124,1.552,10.682,4.774,-7.236,-5.601,-6.031,-2.215,-0.520,-1.253
247.028,-3.486,-1.407,9.022,4.356,-6.928,-5.276,-5.759,-1.915,-0.174,-0.949
247.038,-1.295,3.104,13.433,4.101,-6.521,-4.839,-5.438,-1.547,0.270,-0.606
247.049,2.175,-4.569,7.815,3.040,-6.013,-4.267,-5.054,-1.160,0.835,-0.214
247.059,6.249,-0.301,10.452,2.472,-5.340,-3.571,-4.587,-0.547,1.504,0.242
